0.000983	0.044423
0.001966	0.044422
0.002948	0.044421
0.003931	0.044418
0.004914	0.044414
0.005897	0.044410
0.006879	0.044404
0.007862	0.044398
0.008845	0.044390
0.009828	0.044382
0.010811	0.044372
0.011793	0.044361
0.012776	0.044350
0.013759	0.044337
0.014742	0.044324
0.015724	0.044309
0.016707	0.044293
0.017690	0.044277
0.018673	0.044259
0.019656	0.044240
0.020638	0.044221
0.021621	0.044200
0.022604	0.044178
0.023587	0.044156
0.024569	0.044132
0.025552	0.044107
0.026535	0.044082
0.027518	0.044055
0.028500	0.044027
0.029483	0.043999
0.030466	0.043969
0.031449	0.043938
0.032432	0.043907
0.033414	0.043874
0.034397	0.043840
0.035380	0.043806
0.036363	0.043770
0.037345	0.043734
0.038328	0.043696
0.039311	0.043657
0.040294	0.043618
0.041277	0.043577
0.042259	0.043536
0.043242	0.043493
0.044225	0.043450
0.045208	0.043405
0.046190	0.043360
0.047173	0.043313
0.048156	0.043266
0.049139	0.043217
0.050122	0.043168
0.051104	0.043118
0.052087	0.043066
0.053070	0.043014
0.054053	0.042961
0.055035	0.042907
0.056018	0.042851
0.057001	0.042795
0.057984	0.042738
0.058967	0.042680
0.059949	0.042621
0.060932	0.042561
0.061915	0.042500
0.062898	0.042438
0.063880	0.042375
0.064863	0.042311
0.065846	0.042247
0.066829	0.042181
0.067812	0.042114
0.068794	0.042046
0.069777	0.041978
0.070760	0.041908
0.071743	0.041838
0.072725	0.041766
0.073708	0.041694
0.074691	0.041621
0.075674	0.041547
0.076656	0.041471
0.077639	0.041395
0.078622	0.041318
0.079605	0.041240
0.080588	0.041161
0.081570	0.041081
0.082553	0.041001
0.083536	0.040919
0.084519	0.040836
0.085501	0.040753
0.086484	0.040668
0.087467	0.040583
0.088450	0.040497
0.089433	0.040409
0.090415	0.040321
0.091398	0.040232
0.092381	0.040142
0.093364	0.040051
0.094346	0.039959
0.095329	0.039866
0.096312	0.039773
0.097295	0.039678
0.098278	0.039583
0.099260	0.039486
0.100243	0.039389
0.101226	0.039290
0.102209	0.039191
0.103191	0.039091
0.104174	0.038990
0.105157	0.038888
0.106140	0.038785
0.107123	0.038682
0.108105	0.038577
0.109088	0.038471
0.110071	0.038365
0.111054	0.038258
0.112036	0.038149
0.113019	0.038040
0.114002	0.037930
0.114985	0.037819
0.115968	0.037707
0.116950	0.037594
0.117933	0.037480
0.118916	0.037365
0.119899	0.037250
0.120881	0.037133
0.121864	0.037016
0.122847	0.036897
0.123830	0.036778
0.124812	0.036658
0.125795	0.036537
0.126778	0.036415
0.127761	0.036292
0.128744	0.036168
0.129726	0.036043
0.130709	0.035917
0.131692	0.035790
0.132675	0.035663
0.133657	0.035534
0.134640	0.035404
0.135623	0.035274
0.136606	0.035142
0.137589	0.035010
0.138571	0.034877
0.139554	0.034742
0.140537	0.034607
0.141520	0.034471
0.142502	0.034333
0.143485	0.034195
0.144468	0.034056
0.145451	0.033916
0.146434	0.033775
0.147416	0.033633
0.148399	0.033489
0.149382	0.033345
0.150365	0.033200
0.151347	0.033054
0.152330	0.032907
0.153313	0.032759
0.154296	0.032609
0.155279	0.032459
0.156261	0.032308
0.157244	0.032156
0.158227	0.032002
0.159210	0.031848
0.160192	0.031692
0.161175	0.031536
0.162158	0.031378
0.163141	0.031219
0.164124	0.031060
0.165106	0.030899
0.166089	0.030737
0.167072	0.030573
0.168055	0.030409
0.169037	0.030244
0.170020	0.030077
0.171003	0.029910
0.171986	0.029741
