r[m]	z[m]	psi[Wb]	Bz[T]	Br[T]
0.129623	-0.851084	0	0.040592	0.002667
0.129623	-0.750841	0	0.035027	0.003355
0.129623	-0.650597	0	0.027843	0.003869
0.129623	-0.551337	0	0.017994	0.004697
0.129623	-0.451094	0	0.000784	0.007106
0.129623	-0.350851	0	-0.035639	0.011414
0.129623	-0.250608	0	-0.070632	0.007635
0.129623	-0.151347	0	-0.080687	0.004016
0.129623	-0.051104	0	-0.074793	-0.001954
0.129623	0.049139	0	-0.074541	0.002011
0.129623	0.149382	0	-0.080695	-0.003938
0.129623	0.248642	0	-0.071025	-0.007549
0.129623	0.348885	0	-0.036550	-0.011419
0.129623	0.449128	0	0.000304	-0.007185
0.129623	0.549372	0	0.017751	-0.004723
0.129623	0.648632	0	0.027681	-0.003880
0.129623	0.748875	0	0.034903	-0.003366
0.129623	0.849118	0	0.040497	-0.002684
0.386319	0.988672	0	0.053545	-0.005287
0.536628	0.988672	0	0.066406	-0.012397
0.583478	0.849118	0	0.047588	-0.025251
0.583478	0.748875	0	0.035347	-0.021835
0.583478	0.648632	0	0.028199	-0.017618
0.583478	0.549372	0	0.024568	-0.014087
0.583478	0.449128	0	0.023561	-0.011366
0.583478	0.348885	0	0.024933	-0.009478
0.583478	0.248642	0	0.022280	-0.011092
0.583478	0.149382	0	0.021197	-0.005410
0.583478	0.049139	0	0.020904	-0.001604
0.589334	-0.151347	0	0.020946	0.005458
0.589334	-0.250608	0	0.021851	0.011409
0.589334	-0.350851	0	0.024799	0.009241
0.589334	-0.451094	0	0.023418	0.011289
0.589334	-0.551337	0	0.024425	0.014141
0.589334	-0.650597	0	0.028064	0.017825
0.589334	-0.750841	0	0.035276	0.022251
0.589334	-0.851084	0	0.047784	0.025944
0.536628	-0.990638	0	0.066617	0.012151
0.386319	-0.990638	0	0.053622	0.005175
