r[m]	z[m]	psi[Wb]	Bz[T]	Br[T]
0.113024	0.000000	0.000097	-0.213152	0.000000
0.113024	0.000983	0.000097	-0.213149	-0.000028
0.113024	0.001966	0.000097	-0.213142	-0.000055
0.113024	0.002948	0.000097	-0.213130	-0.000083
0.113024	0.003931	0.000097	-0.213114	-0.000110
0.113024	0.004914	0.000098	-0.213092	-0.000138
0.113024	0.005897	0.000098	-0.213066	-0.000165
0.113024	0.006879	0.000098	-0.213035	-0.000193
0.113024	0.007862	0.000098	-0.213000	-0.000220
0.113024	0.008845	0.000098	-0.212959	-0.000248
0.113024	0.009828	0.000098	-0.212914	-0.000276
0.113024	0.010811	0.000099	-0.212864	-0.000303
0.113024	0.011793	0.000099	-0.212810	-0.000331
0.113024	0.012776	0.000099	-0.212750	-0.000358
0.113024	0.013759	0.000099	-0.212686	-0.000386
0.113024	0.014742	0.000100	-0.212617	-0.000413
0.113024	0.015724	0.000100	-0.212543	-0.000441
0.113024	0.016707	0.000100	-0.212465	-0.000468
0.113024	0.017690	0.000100	-0.212382	-0.000496
0.113024	0.018673	0.000101	-0.212294	-0.000523
0.113024	0.019656	0.000101	-0.212201	-0.000551
0.113024	0.020638	0.000102	-0.212104	-0.000578
0.113024	0.021621	0.000102	-0.212002	-0.000606
0.113024	0.022604	0.000102	-0.211895	-0.000633
0.113024	0.023587	0.000103	-0.211783	-0.000661
0.113024	0.024569	0.000103	-0.211667	-0.000688
0.113024	0.025552	0.000104	-0.211546	-0.000716
0.113024	0.026535	0.000104	-0.211420	-0.000743
0.113024	0.027518	0.000105	-0.211290	-0.000770
0.113024	0.028500	0.000105	-0.211154	-0.000798
0.113024	0.029483	0.000106	-0.211014	-0.000825
0.113024	0.030466	0.000107	-0.210870	-0.000853
0.113024	0.031449	0.000107	-0.210720	-0.000880
0.113024	0.032432	0.000108	-0.210566	-0.000907
0.113024	0.033414	0.000108	-0.210407	-0.000935
0.113024	0.034397	0.000109	-0.210244	-0.000962
0.113024	0.035380	0.000110	-0.210076	-0.000989
0.113024	0.036363	0.000110	-0.209903	-0.001016
0.113024	0.037345	0.000111	-0.209725	-0.001044
0.113024	0.038328	0.000112	-0.209543	-0.001071
0.113024	0.039311	0.000113	-0.209356	-0.001098
0.113024	0.040294	0.000113	-0.209164	-0.001125
0.113024	0.041277	0.000114	-0.208968	-0.001153
0.113024	0.042259	0.000115	-0.208767	-0.001180
0.113024	0.043242	0.000116	-0.208561	-0.001207
0.113024	0.044225	0.000117	-0.208351	-0.001234
0.113024	0.045208	0.000118	-0.208136	-0.001261
0.113024	0.046190	0.000119	-0.207916	-0.001288
0.113024	0.047173	0.000119	-0.207692	-0.001315
0.113024	0.048156	0.000120	-0.207463	-0.001342
0.113024	0.049139	0.000121	-0.207229	-0.001369
0.113024	0.050122	0.000122	-0.206991	-0.001396
0.113024	0.051104	0.000123	-0.206748	-0.001423
0.113024	0.052087	0.000124	-0.206501	-0.001450
0.113024	0.053070	0.000125	-0.206249	-0.001476
