0.009985	0.022383
0.019970	0.022355
0.029955	0.022276
0.039940	0.022145
0.049925	0.021965
0.059910	0.021734
0.069895	0.021453
0.079880	0.021125
0.089865	0.020748
0.099850	0.020325
0.109835	0.019856
0.119820	0.019341
0.129805	0.018780
0.139790	0.018175
0.149775	0.017523
0.159760	0.016823
0.169745	0.016075
0.179730	0.015274
0.189715	0.014418
0.199700	0.013502
0.209685	0.012519
0.219670	0.011464
0.229655	0.010329
0.239640	0.009106
0.249625	0.007793
0.259610	0.006385
0.269595	0.004887
0.279580	0.003308
0.289565	0.001670
0.295424	0.001967
0.301282	0.002980
0.307141	0.004023
0.312999	0.005105
0.318858	0.006239
0.324716	0.007439
0.330575	0.008723
0.336433	0.010120
0.342292	0.011666
0.348150	0.013419
0.354009	0.015469
0.359867	0.017967
0.365726	0.021177
0.371584	0.025593
0.377443	0.032192
0.383301	0.043007
0.393286	0.037455
0.403271	0.026873
0.413256	0.022090
0.423241	0.019184
0.433226	0.017101
0.443211	0.015465
0.453196	0.014108
0.463181	0.012945
0.473166	0.011924
0.483151	0.011015
0.493136	0.010196
0.503121	0.009454
0.513106	0.008775
0.523091	0.008153
0.533076	0.007580
0.543061	0.007052
0.553046	0.006564
0.563031	0.006111
0.573016	0.005692
0.583001	0.005302
0.592986	0.004940
0.602971	0.004604
0.612956	0.004291
0.622941	0.004000
0.632926	0.003729
0.642911	0.003476
0.652896	0.003241
0.662881	0.003022
0.672866	0.002817
0.682851	0.002627
0.692836	0.002449
0.702821	0.002283
0.712806	0.002129
0.722791	0.001985
0.732776	0.001850
0.742761	0.001724
0.752746	0.001607
0.762731	0.001498
0.772716	0.001396
0.782701	0.001300
0.792686	0.001211
0.802671	0.001128
0.812656	0.001050
0.822641	0.000977
0.832626	0.000909
0.842611	0.000845
0.852596	0.000786
0.862581	0.000730
0.872566	0.000678
0.882551	0.000629
0.892536	0.000583
0.902521	0.000539
0.912506	0.000498
0.922491	0.000460
0.932476	0.000424
0.942461	0.000390
0.952446	0.000358
0.962431	0.000327
0.972416	0.000298
0.982401	0.000270
0.992386	0.000244
1.002371	0.000219
1.012356	0.000194
1.022341	0.000171
1.032326	0.000148
1.042311	0.000126
1.052296	0.000104
1.062281	0.000083
1.072266	0.000062
1.082251	0.000041
1.092236	0.000020
1.098095	0.000024
1.103953	0.000036
1.109812	0.000048
1.115670	0.000060
1.121529	0.000072
1.127387	0.000084
1.133246	0.000096
1.139104	0.000108
1.144963	0.000120
1.150821	0.000132
1.156680	0.000144
1.162538	0.000156
1.168397	0.000167
1.174255	0.000179
1.180114	0.000190
1.185972	0.000201
1.191831	0.000212
1.197689	0.000223
1.203548	0.000234
1.209406	0.000244
1.215265	0.000255
1.221123	0.000264
1.226982	0.000274
1.232840	0.000283
1.238699	0.000293
1.244557	0.000301
1.250416	0.000310
1.256274	0.000318
1.262133	0.000325
1.267991	0.000333
1.273850	0.000340
1.279708	0.000346
1.285567	0.000352
1.291425	0.000358
1.297284	0.000364
1.303142	0.000368
1.309001	0.000373
1.314859	0.000377
1.320718	0.000380
1.326576	0.000383
1.332435	0.000386
1.338293	0.000388
1.344152	0.000389
1.350010	0.000390
1.355869	0.000391
1.361727	0.000391
1.367586	0.000390
1.373444	0.000389
1.379303	0.000388
1.385161	0.000386
1.391020	0.000383
1.396878	0.000380
1.402737	0.000376
1.408595	0.000372
1.414454	0.000367
1.420312	0.000361
1.426171	0.000355
1.432029	0.000349
1.437888	0.000342
1.443746	0.000335
1.449605	0.000326
1.455463	0.000318
1.461322	0.000309
1.467180	0.000299
1.473039	0.000289
1.478897	0.000278
1.484756	0.000267
1.490614	0.000255
1.496473	0.000242
1.502331	0.000229
1.508190	0.000216
1.514048	0.000202
1.519907	0.000187
1.525765	0.000171
1.531624	0.000155
1.537482	0.000139
1.543341	0.000121
1.549199	0.000103
1.555058	0.000085
1.560916	0.000065
1.566775	0.000044
1.572633	0.000023
1.582618	0.000040
1.592603	0.000080
1.602588	0.000120
1.612573	0.000161
1.622558	0.000202
1.632543	0.000245
1.642528	0.000288
1.652513	0.000334
1.662498	0.000381
1.672483	0.000429
1.682468	0.000480
1.692453	0.000532
1.702438	0.000588
1.712423	0.000646
1.722408	0.000707
1.732393	0.000772
1.742378	0.000841
1.752363	0.000913
1.762348	0.000990
1.772333	0.001071
1.782318	0.001158
1.792303	0.001250
1.802288	0.001348
1.812273	0.001453
1.822258	0.001564
1.832243	0.001683
1.842228	0.001810
1.852213	0.001946
1.862198	0.002091
1.872183	0.002246
1.882168	0.002411
1.892153	0.002589
1.902138	0.002778
1.912123	0.002981
1.922108	0.003198
1.932093	0.003430
1.942078	0.003678
1.952063	0.003944
1.962048	0.004229
1.972033	0.004534
1.982018	0.004860
1.992003	0.005210
2.001988	0.005584
2.011973	0.005984
2.021958	0.006413
2.031943	0.006873
2.041928	0.007364
2.051913	0.007891
2.061898	0.008454
2.071883	0.009057
2.081868	0.009702
2.091853	0.010393
2.101838	0.011131
2.111823	0.011922
2.121808	0.012767
2.131793	0.013670
2.141778	0.014635
2.151763	0.015665
2.161748	0.016766
2.171733	0.017940
2.181718	0.019191
2.191703	0.020525
2.201688	0.021943
2.211673	0.023451
2.221658	0.025052
2.231643	0.026748
2.241628	0.028544
2.251613	0.030439
2.261598	0.032436
2.271583	0.034535
2.281568	0.036733
2.291553	0.039029
2.301538	0.041417
2.311523	0.043891
2.321508	0.046443
