r[m]	z[m]	psi[Wb]	Bz[T]	Br[T]
0.113024	0.000000	0.000733	0.018171	0.000000
0.113024	0.000983	0.000733	0.018171	-0.000003
0.113024	0.001966	0.000733	0.018171	-0.000006
0.113024	0.002948	0.000733	0.018171	-0.000010
0.113024	0.003931	0.000733	0.018171	-0.000013
0.113024	0.004914	0.000733	0.018171	-0.000016
0.113024	0.005897	0.000733	0.018172	-0.000019
0.113024	0.006879	0.000733	0.018172	-0.000022
0.113024	0.007862	0.000733	0.018172	-0.000026
0.113024	0.008845	0.000733	0.018173	-0.000029
0.113024	0.009828	0.000733	0.018173	-0.000032
0.113024	0.010811	0.000733	0.018174	-0.000035
0.113024	0.011793	0.000733	0.018175	-0.000038
0.113024	0.012776	0.000733	0.018175	-0.000042
0.113024	0.013759	0.000733	0.018176	-0.000045
0.113024	0.014742	0.000733	0.018177	-0.000048
0.113024	0.015724	0.000733	0.018178	-0.000051
0.113024	0.016707	0.000733	0.018179	-0.000054
0.113024	0.017690	0.000733	0.018180	-0.000058
0.113024	0.018673	0.000733	0.018181	-0.000061
0.113024	0.019656	0.000733	0.018182	-0.000064
0.113024	0.020638	0.000733	0.018183	-0.000067
0.113024	0.021621	0.000733	0.018184	-0.000070
0.113024	0.022604	0.000733	0.018185	-0.000074
0.113024	0.023587	0.000734	0.018187	-0.000077
0.113024	0.024569	0.000734	0.018188	-0.000080
0.113024	0.025552	0.000734	0.018189	-0.000083
0.113024	0.026535	0.000734	0.018191	-0.000086
0.113024	0.027518	0.000734	0.018193	-0.000089
0.113024	0.028500	0.000734	0.018194	-0.000093
0.113024	0.029483	0.000734	0.018196	-0.000096
0.113024	0.030466	0.000734	0.018197	-0.000099
0.113024	0.031449	0.000734	0.018199	-0.000102
0.113024	0.032432	0.000734	0.018201	-0.000105
0.113024	0.033414	0.000734	0.018203	-0.000109
0.113024	0.034397	0.000734	0.018205	-0.000112
0.113024	0.035380	0.000734	0.018207	-0.000115
0.113024	0.036363	0.000734	0.018209	-0.000118
0.113024	0.037345	0.000735	0.018211	-0.000121
0.113024	0.038328	0.000735	0.018213	-0.000125
0.113024	0.039311	0.000735	0.018215	-0.000128
0.113024	0.040294	0.000735	0.018218	-0.000131
0.113024	0.041277	0.000735	0.018220	-0.000134
0.113024	0.042259	0.000735	0.018222	-0.000137
0.113024	0.043242	0.000735	0.018225	-0.000140
0.113024	0.044225	0.000735	0.018227	-0.000144
0.113024	0.045208	0.000735	0.018230	-0.000147
0.113024	0.046190	0.000735	0.018233	-0.000150
0.113024	0.047173	0.000735	0.018235	-0.000153
0.113024	0.048156	0.000736	0.018238	-0.000156
0.113024	0.049139	0.000736	0.018241	-0.000160
0.113024	0.050122	0.000736	0.018244	-0.000163
0.113024	0.051104	0.000736	0.018246	-0.000166
0.113024	0.052087	0.000736	0.018249	-0.000169
0.113024	0.053070	0.000736	0.018252	-0.000172
0.113024	0.054053	0.000736	0.018255	-0.000175
0.113024	0.055035	0.000736	0.018258	-0.000179
0.113024	0.056018	0.000737	0.018262	-0.000182
0.113024	0.057001	0.000737	0.018265	-0.000185
0.113024	0.057984	0.000737	0.018268	-0.000188
0.113024	0.058967	0.000737	0.018272	-0.000191
0.113024	0.059949	0.000737	0.018275	-0.000194
0.113024	0.060932	0.000737	0.018278	-0.000198
0.113024	0.061915	0.000737	0.018282	-0.000201
0.113024	0.062898	0.000737	0.018285	-0.000204
0.113024	0.063880	0.000738	0.018289	-0.000207
0.113024	0.064863	0.000738	0.018293	-0.000210
0.113024	0.065846	0.000738	0.018296	-0.000213
0.113024	0.066829	0.000738	0.018300	-0.000216
0.113024	0.067812	0.000738	0.018304	-0.000220
0.113024	0.068794	0.000738	0.018308	-0.000223
0.113024	0.069777	0.000739	0.018312	-0.000226
0.113024	0.070760	0.000739	0.018316	-0.000229
0.113024	0.071743	0.000739	0.018320	-0.000232
0.113024	0.072725	0.000739	0.018324	-0.000235
0.113024	0.073708	0.000739	0.018328	-0.000239
0.113024	0.074691	0.000739	0.018332	-0.000242
0.113024	0.075674	0.000739	0.018337	-0.000245
0.113024	0.076656	0.000740	0.018341	-0.000248
0.113024	0.077639	0.000740	0.018345	-0.000251
0.113024	0.078622	0.000740	0.018350	-0.000254
0.113024	0.079605	0.000740	0.018354	-0.000257
0.113024	0.080588	0.000740	0.018359	-0.000260
0.113024	0.081570	0.000741	0.018364	-0.000264
0.113024	0.082553	0.000741	0.018368	-0.000267
0.113024	0.083536	0.000741	0.018373	-0.000270
0.113024	0.084519	0.000741	0.018378	-0.000273
0.113024	0.085501	0.000741	0.018383	-0.000276
0.113024	0.086484	0.000742	0.018387	-0.000279
0.113024	0.087467	0.000742	0.018392	-0.000282
0.113024	0.088450	0.000742	0.018397	-0.000285
0.113024	0.089433	0.000742	0.018402	-0.000289
0.113024	0.090415	0.000742	0.018407	-0.000292
0.113024	0.091398	0.000743	0.018413	-0.000295
0.113024	0.092381	0.000743	0.018418	-0.000298
0.113024	0.093364	0.000743	0.018423	-0.000301
0.113024	0.094346	0.000743	0.018428	-0.000304
0.113024	0.095329	0.000743	0.018434	-0.000307
0.113024	0.096312	0.000744	0.018439	-0.000310
0.113024	0.097295	0.000744	0.018445	-0.000313
0.113024	0.098278	0.000744	0.018450	-0.000317
0.113024	0.099260	0.000744	0.018456	-0.000320
0.113024	0.100243	0.000744	0.018462	-0.000323
0.113024	0.101226	0.000745	0.018467	-0.000326
0.113024	0.102209	0.000745	0.018473	-0.000329
0.113024	0.103191	0.000745	0.018479	-0.000332
0.113024	0.104174	0.000745	0.018485	-0.000335
0.113024	0.105157	0.000746	0.018491	-0.000338
0.113024	0.106140	0.000746	0.018497	-0.000341
0.113024	0.107123	0.000746	0.018503	-0.000344
0.113024	0.108105	0.000746	0.018509	-0.000347
0.113024	0.109088	0.000747	0.018515	-0.000350
0.113024	0.110071	0.000747	0.018521	-0.000354
0.113024	0.111054	0.000747	0.018527	-0.000357
0.113024	0.112036	0.000747	0.018534	-0.000360
0.113024	0.113019	0.000748	0.018540	-0.000363
0.113024	0.114002	0.000748	0.018546	-0.000366
0.113024	0.114985	0.000748	0.018553	-0.000369
0.113024	0.115968	0.000748	0.018559	-0.000372
0.113024	0.116950	0.000749	0.018566	-0.000375
0.113024	0.117933	0.000749	0.018573	-0.000378
0.113024	0.118916	0.000749	0.018579	-0.000381
0.113024	0.119899	0.000749	0.018586	-0.000384
0.113024	0.120881	0.000750	0.018593	-0.000387
0.113024	0.121864	0.000750	0.018600	-0.000390
0.113024	0.122847	0.000750	0.018607	-0.000393
0.113024	0.123830	0.000750	0.018614	-0.000396
0.113024	0.124813	0.000751	0.018621	-0.000399
0.113024	0.125795	0.000751	0.018628	-0.000402
0.113024	0.126778	0.000751	0.018635	-0.000405
0.113024	0.127761	0.000752	0.018642	-0.000408
0.113024	0.128744	0.000752	0.018649	-0.000411
0.113024	0.129726	0.000752	0.018657	-0.000414
0.113024	0.130709	0.000752	0.018664	-0.000417
0.113024	0.131692	0.000753	0.018671	-0.000420
0.113024	0.132675	0.000753	0.018679	-0.000423
0.113024	0.133657	0.000753	0.018686	-0.000426
0.113024	0.134640	0.000754	0.018694	-0.000429
0.113024	0.135623	0.000754	0.018701	-0.000432
0.113024	0.136606	0.000754	0.018709	-0.000435
0.113024	0.137589	0.000755	0.018717	-0.000438
0.113024	0.138571	0.000755	0.018724	-0.000441
0.113024	0.139554	0.000755	0.018732	-0.000444
0.113024	0.140537	0.000755	0.018740	-0.000447
0.113024	0.141520	0.000756	0.018748	-0.000450
0.113024	0.142502	0.000756	0.018756	-0.000453
0.113024	0.143485	0.000756	0.018764	-0.000456
0.113024	0.144468	0.000757	0.018772	-0.000459
