r[m]	z[m]	psi[Wb]	Bz[T]	Br[T]
0.113024	0.000000	0.000684	0.017022	0.000000
0.113024	0.000983	0.000684	0.017022	-0.000001
0.113024	0.001966	0.000684	0.017023	-0.000002
0.113024	0.002948	0.000684	0.017023	-0.000003
0.113024	0.003931	0.000684	0.017023	-0.000004
0.113024	0.004914	0.000684	0.017023	-0.000005
0.113024	0.005897	0.000684	0.017023	-0.000006
0.113024	0.006879	0.000684	0.017023	-0.000007
0.113024	0.007862	0.000684	0.017023	-0.000008
0.113024	0.008845	0.000684	0.017023	-0.000009
0.113024	0.009828	0.000684	0.017024	-0.000010
0.113024	0.010811	0.000684	0.017024	-0.000011
0.113024	0.011793	0.000684	0.017024	-0.000012
0.113024	0.012776	0.000684	0.017024	-0.000013
0.113024	0.013759	0.000684	0.017025	-0.000014
0.113024	0.014742	0.000684	0.017025	-0.000015
0.113024	0.015724	0.000684	0.017025	-0.000016
0.113024	0.016707	0.000684	0.017026	-0.000017
0.113024	0.017690	0.000684	0.017026	-0.000018
0.113024	0.018673	0.000684	0.017026	-0.000019
0.113024	0.019656	0.000684	0.017027	-0.000020
0.113024	0.020638	0.000684	0.017027	-0.000021
0.113024	0.021621	0.000684	0.017028	-0.000022
0.113024	0.022604	0.000684	0.017028	-0.000022
0.113024	0.023587	0.000684	0.017029	-0.000023
0.113024	0.024569	0.000684	0.017029	-0.000024
0.113024	0.025552	0.000684	0.017030	-0.000025
0.113024	0.026535	0.000684	0.017030	-0.000026
0.113024	0.027518	0.000684	0.017031	-0.000027
0.113024	0.028500	0.000684	0.017031	-0.000028
0.113024	0.029483	0.000684	0.017032	-0.000029
0.113024	0.030466	0.000685	0.017033	-0.000030
0.113024	0.031449	0.000685	0.017033	-0.000031
0.113024	0.032432	0.000685	0.017034	-0.000032
0.113024	0.033414	0.000685	0.017035	-0.000033
0.113024	0.034397	0.000685	0.017035	-0.000034
0.113024	0.035380	0.000685	0.017036	-0.000035
0.113024	0.036363	0.000685	0.017037	-0.000035
0.113024	0.037345	0.000685	0.017038	-0.000036
0.113024	0.038328	0.000685	0.017039	-0.000037
0.113024	0.039311	0.000685	0.017039	-0.000038
0.113024	0.040294	0.000685	0.017040	-0.000039
0.113024	0.041277	0.000685	0.017041	-0.000040
0.113024	0.042259	0.000685	0.017042	-0.000041
0.113024	0.043242	0.000685	0.017043	-0.000042
0.113024	0.044225	0.000685	0.017044	-0.000042
0.113024	0.045208	0.000685	0.017045	-0.000043
0.113024	0.046190	0.000685	0.017046	-0.000044
0.113024	0.047173	0.000685	0.017047	-0.000045
0.113024	0.048156	0.000685	0.017048	-0.000046
0.113024	0.049139	0.000685	0.017049	-0.000046
0.113024	0.050122	0.000685	0.017050	-0.000047
0.113024	0.051104	0.000685	0.017051	-0.000048
0.113024	0.052087	0.000685	0.017052	-0.000049
0.113024	0.053070	0.000685	0.017053	-0.000050
0.113024	0.054053	0.000685	0.017054	-0.000050
0.113024	0.055035	0.000685	0.017055	-0.000051
0.113024	0.056018	0.000685	0.017056	-0.000052
0.113024	0.057001	0.000685	0.017058	-0.000053
0.113024	0.057984	0.000685	0.017059	-0.000053
0.113024	0.058967	0.000685	0.017060	-0.000054
0.113024	0.059949	0.000685	0.017061	-0.000055
0.113024	0.060932	0.000685	0.017062	-0.000056
0.113024	0.061915	0.000685	0.017064	-0.000056
0.113024	0.062898	0.000686	0.017065	-0.000057
0.113024	0.063880	0.000686	0.017066	-0.000058
0.113024	0.064863	0.000686	0.017068	-0.000058
0.113024	0.065846	0.000686	0.017069	-0.000059
0.113024	0.066829	0.000686	0.017070	-0.000060
0.113024	0.067812	0.000686	0.017072	-0.000060
0.113024	0.068794	0.000686	0.017073	-0.000061
0.113024	0.069777	0.000686	0.017074	-0.000062
0.113024	0.070760	0.000686	0.017076	-0.000062
0.113024	0.071743	0.000686	0.017077	-0.000063
0.113024	0.072725	0.000686	0.017079	-0.000063
0.113024	0.073708	0.000686	0.017080	-0.000064
0.113024	0.074691	0.000686	0.017081	-0.000065
0.113024	0.075674	0.000686	0.017083	-0.000065
0.113024	0.076656	0.000686	0.017084	-0.000066
0.113024	0.077639	0.000686	0.017086	-0.000066
0.113024	0.078622	0.000686	0.017087	-0.000067
0.113024	0.079605	0.000686	0.017089	-0.000067
0.113024	0.080588	0.000686	0.017091	-0.000068
0.113024	0.081570	0.000686	0.017092	-0.000068
0.113024	0.082553	0.000686	0.017094	-0.000069
0.113024	0.083536	0.000686	0.017095	-0.000069
0.113024	0.084519	0.000687	0.017097	-0.000070
0.113024	0.085501	0.000687	0.017099	-0.000070
0.113024	0.086484	0.000687	0.017100	-0.000071
0.113024	0.087467	0.000687	0.017102	-0.000071
0.113024	0.088450	0.000687	0.017104	-0.000071
0.113024	0.089433	0.000687	0.017105	-0.000072
0.113024	0.090415	0.000687	0.017107	-0.000072
0.113024	0.091398	0.000687	0.017109	-0.000072
0.113024	0.092381	0.000687	0.017110	-0.000073
0.113024	0.093364	0.000687	0.017112	-0.000073
0.113024	0.094346	0.000687	0.017114	-0.000073
0.113024	0.095329	0.000687	0.017115	-0.000074
0.113024	0.096312	0.000687	0.017117	-0.000074
0.113024	0.097295	0.000687	0.017119	-0.000074
0.113024	0.098278	0.000687	0.017121	-0.000074
0.113024	0.099260	0.000687	0.017123	-0.000075
0.113024	0.100243	0.000687	0.017124	-0.000075
0.113024	0.101226	0.000687	0.017126	-0.000075
0.113024	0.102209	0.000687	0.017128	-0.000075
