r[m]	z[m]	psi[Wb]	Bz[T]	Br[T]
0.113024	0.000000	0.000745	0.018452	0.000000
0.113024	0.000983	0.000745	0.018452	-0.000003
0.113024	0.001966	0.000745	0.018452	-0.000007
0.113024	0.002948	0.000745	0.018452	-0.000010
0.113024	0.003931	0.000745	0.018452	-0.000014
0.113024	0.004914	0.000745	0.018452	-0.000017
0.113024	0.005897	0.000745	0.018453	-0.000021
0.113024	0.006879	0.000745	0.018453	-0.000024
0.113024	0.007862	0.000745	0.018454	-0.000028
0.113024	0.008845	0.000745	0.018454	-0.000031
0.113024	0.009828	0.000745	0.018455	-0.000035
0.113024	0.010811	0.000745	0.018455	-0.000038
0.113024	0.011793	0.000745	0.018456	-0.000042
0.113024	0.012776	0.000745	0.018457	-0.000045
0.113024	0.013759	0.000745	0.018458	-0.000049
0.113024	0.014742	0.000745	0.018459	-0.000052
0.113024	0.015724	0.000745	0.018459	-0.000056
0.113024	0.016707	0.000745	0.018460	-0.000059
0.113024	0.017690	0.000745	0.018462	-0.000063
0.113024	0.018673	0.000745	0.018463	-0.000066
0.113024	0.019656	0.000745	0.018464	-0.000070
0.113024	0.020638	0.000745	0.018465	-0.000073
0.113024	0.021621	0.000745	0.018466	-0.000077
0.113024	0.022604	0.000745	0.018468	-0.000080
0.113024	0.023587	0.000745	0.018469	-0.000084
0.113024	0.024569	0.000745	0.018471	-0.000087
0.113024	0.025552	0.000745	0.018472	-0.000091
0.113024	0.026535	0.000745	0.018474	-0.000094
0.113024	0.027518	0.000745	0.018476	-0.000098
0.113024	0.028500	0.000746	0.018477	-0.000101
0.113024	0.029483	0.000746	0.018479	-0.000105
0.113024	0.030466	0.000746	0.018481	-0.000108
0.113024	0.031449	0.000746	0.018483	-0.000112
0.113024	0.032432	0.000746	0.018485	-0.000115
0.113024	0.033414	0.000746	0.018487	-0.000119
0.113024	0.034397	0.000746	0.018489	-0.000122
0.113024	0.035380	0.000746	0.018491	-0.000126
0.113024	0.036363	0.000746	0.018493	-0.000129
0.113024	0.037345	0.000746	0.018496	-0.000133
0.113024	0.038328	0.000746	0.018498	-0.000136
0.113024	0.039311	0.000746	0.018500	-0.000140
0.113024	0.040294	0.000747	0.018503	-0.000143
0.113024	0.041277	0.000747	0.018505	-0.000147
0.113024	0.042259	0.000747	0.018508	-0.000150
0.113024	0.043242	0.000747	0.018511	-0.000154
0.113024	0.044225	0.000747	0.018513	-0.000157
0.113024	0.045208	0.000747	0.018516	-0.000161
0.113024	0.046190	0.000747	0.018519	-0.000164
0.113024	0.047173	0.000747	0.018522	-0.000168
0.113024	0.048156	0.000747	0.018525	-0.000171
0.113024	0.049139	0.000748	0.018528	-0.000175
0.113024	0.050122	0.000748	0.018531	-0.000178
0.113024	0.051104	0.000748	0.018534	-0.000182
0.113024	0.052087	0.000748	0.018537	-0.000185
0.113024	0.053070	0.000748	0.018541	-0.000189
0.113024	0.054053	0.000748	0.018544	-0.000192
0.113024	0.055035	0.000748	0.018547	-0.000196
0.113024	0.056018	0.000748	0.018551	-0.000199
0.113024	0.057001	0.000749	0.018554	-0.000203
0.113024	0.057984	0.000749	0.018558	-0.000206
0.113024	0.058967	0.000749	0.018561	-0.000210
0.113024	0.059949	0.000749	0.018565	-0.000213
0.113024	0.060932	0.000749	0.018569	-0.000217
0.113024	0.061915	0.000749	0.018573	-0.000220
0.113024	0.062898	0.000750	0.018577	-0.000224
0.113024	0.063880	0.000750	0.018581	-0.000227
0.113024	0.064863	0.000750	0.018585	-0.000231
0.113024	0.065846	0.000750	0.018589	-0.000234
0.113024	0.066829	0.000750	0.018593	-0.000237
0.113024	0.067812	0.000750	0.018597	-0.000241
0.113024	0.068794	0.000751	0.018601	-0.000244
0.113024	0.069777	0.000751	0.018605	-0.000248
0.113024	0.070760	0.000751	0.018610	-0.000251
0.113024	0.071743	0.000751	0.018614	-0.000255
0.113024	0.072725	0.000751	0.018619	-0.000258
0.113024	0.073708	0.000751	0.018623	-0.000262
0.113024	0.074691	0.000752	0.018628	-0.000265
0.113024	0.075674	0.000752	0.018632	-0.000269
0.113024	0.076656	0.000752	0.018637	-0.000272
0.113024	0.077639	0.000752	0.018642	-0.000276
0.113024	0.078622	0.000752	0.018647	-0.000279
0.113024	0.079605	0.000753	0.018652	-0.000283
0.113024	0.080588	0.000753	0.018657	-0.000286
0.113024	0.081570	0.000753	0.018662	-0.000290
0.113024	0.082553	0.000753	0.018667	-0.000293
0.113024	0.083536	0.000753	0.018672	-0.000297
0.113024	0.084519	0.000754	0.018677	-0.000300
0.113024	0.085501	0.000754	0.018682	-0.000304
0.113024	0.086484	0.000754	0.018688	-0.000307
0.113024	0.087467	0.000754	0.018693	-0.000310
0.113024	0.088450	0.000754	0.018699	-0.000314
0.113024	0.089433	0.000755	0.018704	-0.000317
0.113024	0.090415	0.000755	0.018710	-0.000321
0.113024	0.091398	0.000755	0.018715	-0.000324
0.113024	0.092381	0.000755	0.018721	-0.000328
0.113024	0.093364	0.000756	0.018727	-0.000331
0.113024	0.094346	0.000756	0.018733	-0.000335
0.113024	0.095329	0.000756	0.018739	-0.000338
0.113024	0.096312	0.000756	0.018744	-0.000342
0.113024	0.097295	0.000756	0.018750	-0.000345
0.113024	0.098278	0.000757	0.018757	-0.000349
0.113024	0.099260	0.000757	0.018763	-0.000352
0.113024	0.100243	0.000757	0.018769	-0.000356
0.113024	0.101226	0.000757	0.018775	-0.000359
0.113024	0.102209	0.000758	0.018781	-0.000362
0.113024	0.103191	0.000758	0.018788	-0.000366
0.113024	0.104174	0.000758	0.018794	-0.000369
0.113024	0.105157	0.000758	0.018801	-0.000373
0.113024	0.106140	0.000759	0.018807	-0.000376
0.113024	0.107123	0.000759	0.018814	-0.000380
0.113024	0.108105	0.000759	0.018820	-0.000383
0.113024	0.109088	0.000760	0.018827	-0.000387
0.113024	0.110071	0.000760	0.018834	-0.000390
0.113024	0.111054	0.000760	0.018841	-0.000394
0.113024	0.112036	0.000760	0.018848	-0.000397
0.113024	0.113019	0.000761	0.018855	-0.000400
0.113024	0.114002	0.000761	0.018862	-0.000404
0.113024	0.114985	0.000761	0.018869	-0.000407
0.113024	0.115968	0.000761	0.018876	-0.000411
0.113024	0.116950	0.000762	0.018883	-0.000414
0.113024	0.117933	0.000762	0.018890	-0.000418
0.113024	0.118916	0.000762	0.018898	-0.000421
0.113024	0.119899	0.000763	0.018905	-0.000425
0.113024	0.120881	0.000763	0.018913	-0.000428
0.113024	0.121864	0.000763	0.018920	-0.000431
0.113024	0.122847	0.000764	0.018928	-0.000435
0.113024	0.123830	0.000764	0.018935	-0.000438
0.113024	0.124813	0.000764	0.018943	-0.000442
0.113024	0.125795	0.000764	0.018951	-0.000445
0.113024	0.126778	0.000765	0.018959	-0.000449
0.113024	0.127761	0.000765	0.018966	-0.000452
0.113024	0.128744	0.000765	0.018974	-0.000455
0.113024	0.129726	0.000766	0.018982	-0.000459
0.113024	0.130709	0.000766	0.018990	-0.000462
0.113024	0.131692	0.000766	0.018999	-0.000466
0.113024	0.132675	0.000767	0.019007	-0.000469
0.113024	0.133657	0.000767	0.019015	-0.000473
0.113024	0.134640	0.000767	0.019023	-0.000476
0.113024	0.135623	0.000768	0.019032	-0.000479
0.113024	0.136606	0.000768	0.019040	-0.000483
0.113024	0.137589	0.000768	0.019048	-0.000486
0.113024	0.138571	0.000769	0.019057	-0.000490
0.113024	0.139554	0.000769	0.019066	-0.000493
0.113024	0.140537	0.000769	0.019074	-0.000496
0.113024	0.141520	0.000770	0.019083	-0.000500
0.113024	0.142502	0.000770	0.019092	-0.000503
0.113024	0.143485	0.000770	0.019101	-0.000507
0.113024	0.144468	0.000771	0.019109	-0.000510
0.113024	0.145451	0.000771	0.019118	-0.000513
0.113024	0.146434	0.000772	0.019127	-0.000517
0.113024	0.147416	0.000772	0.019137	-0.000520
0.113024	0.148399	0.000772	0.019146	-0.000524
0.113024	0.149382	0.000773	0.019155	-0.000527
0.113024	0.150365	0.000773	0.019164	-0.000530
0.113024	0.151347	0.000773	0.019173	-0.000534
0.113024	0.152330	0.000774	0.019183	-0.000537
0.113024	0.153313	0.000774	0.019192	-0.000541
0.113024	0.154296	0.000774	0.019202	-0.000544
0.113024	0.155279	0.000775	0.019211	-0.000547
0.113024	0.156261	0.000775	0.019221	-0.000551
0.113024	0.157244	0.000776	0.019231	-0.000554
0.113024	0.158227	0.000776	0.019240	-0.000557
0.113024	0.159210	0.000776	0.019250	-0.000561
0.113024	0.160192	0.000777	0.019260	-0.000564
0.113024	0.161175	0.000777	0.019270	-0.000568
0.113024	0.162158	0.000778	0.019280	-0.000571
0.113024	0.163141	0.000778	0.019290	-0.000574
0.113024	0.164124	0.000778	0.019300	-0.000578
0.113024	0.165106	0.000779	0.019310	-0.000581
0.113024	0.166089	0.000779	0.019320	-0.000584
0.113024	0.167072	0.000780	0.019331	-0.000588
0.113024	0.168055	0.000780	0.019341	-0.000591
0.113024	0.169037	0.000780	0.019351	-0.000594
0.113024	0.170020	0.000781	0.019362	-0.000598
0.113024	0.171003	0.000781	0.019372	-0.000601
0.113024	0.171986	0.000782	0.019383	-0.000604
0.113024	0.172969	0.000782	0.019393	-0.000608
0.113024	0.173951	0.000783	0.019404	-0.000611
0.113024	0.174934	0.000783	0.019415	-0.000614
0.113024	0.175917	0.000783	0.019426	-0.000618
0.113024	0.176900	0.000784	0.019436	-0.000621
0.113024	0.177882	0.000784	0.019447	-0.000624
0.113024	0.178865	0.000785	0.019458	-0.000628
0.113024	0.179848	0.000785	0.019469	-0.000631
0.113024	0.180831	0.000786	0.019480	-0.000634
0.113024	0.181813	0.000786	0.019492	-0.000638
0.113024	0.182796	0.000786	0.019503	-0.000641
0.113024	0.183779	0.000787	0.019514	-0.000644
0.113024	0.184762	0.000787	0.019525	-0.000648
0.113024	0.185745	0.000788	0.019537	-0.000651
0.113024	0.186727	0.000788	0.019548	-0.000654
0.113024	0.187710	0.000789	0.019560	-0.000658
