r[m]	z[m]	psi[Wb]	Bz[T]	Br[T]
0.113024	0.000000	0.000644	0.016102	0.000000
0.113024	0.000983	0.000644	0.016102	0.000001
0.113024	0.001966	0.000644	0.016102	0.000003
0.113024	0.002948	0.000644	0.016102	0.000004
0.113024	0.003931	0.000644	0.016102	0.000005
0.113024	0.004914	0.000644	0.016102	0.000007
0.113024	0.005897	0.000644	0.016102	0.000008
0.113024	0.006879	0.000644	0.016101	0.000009
0.113024	0.007862	0.000644	0.016101	0.000011
0.113024	0.008845	0.000644	0.016101	0.000012
0.113024	0.009828	0.000644	0.016101	0.000013
0.113024	0.010811	0.000644	0.016101	0.000015
0.113024	0.011793	0.000644	0.016101	0.000016
0.113024	0.012776	0.000644	0.016101	0.000018
0.113024	0.013759	0.000644	0.016100	0.000019
0.113024	0.014742	0.000644	0.016100	0.000020
0.113024	0.015724	0.000644	0.016100	0.000022
0.113024	0.016707	0.000644	0.016100	0.000023
0.113024	0.017690	0.000644	0.016099	0.000024
0.113024	0.018673	0.000644	0.016099	0.000026
0.113024	0.019656	0.000644	0.016099	0.000027
0.113024	0.020638	0.000644	0.016099	0.000029
0.113024	0.021621	0.000644	0.016098	0.000030
0.113024	0.022604	0.000644	0.016098	0.000032
0.113024	0.023587	0.000644	0.016098	0.000033
0.113024	0.024569	0.000644	0.016097	0.000034
0.113024	0.025552	0.000644	0.016097	0.000036
0.113024	0.026535	0.000644	0.016096	0.000037
0.113024	0.027518	0.000644	0.016096	0.000039
0.113024	0.028500	0.000644	0.016096	0.000040
0.113024	0.029483	0.000644	0.016095	0.000042
0.113024	0.030466	0.000644	0.016095	0.000043
0.113024	0.031449	0.000644	0.016094	0.000045
0.113024	0.032432	0.000644	0.016094	0.000046
0.113024	0.033414	0.000644	0.016093	0.000048
0.113024	0.034397	0.000644	0.016093	0.000049
0.113024	0.035380	0.000644	0.016092	0.000051
0.113024	0.036363	0.000644	0.016091	0.000052
0.113024	0.037345	0.000644	0.016091	0.000054
0.113024	0.038328	0.000644	0.016090	0.000055
0.113024	0.039311	0.000644	0.016090	0.000057
0.113024	0.040294	0.000644	0.016089	0.000058
0.113024	0.041277	0.000644	0.016088	0.000060
0.113024	0.042259	0.000644	0.016088	0.000062
0.113024	0.043242	0.000644	0.016087	0.000063
0.113024	0.044225	0.000643	0.016086	0.000065
0.113024	0.045208	0.000643	0.016086	0.000067
0.113024	0.046190	0.000643	0.016085	0.000068
0.113024	0.047173	0.000643	0.016084	0.000070
0.113024	0.048156	0.000643	0.016083	0.000072
0.113024	0.049139	0.000643	0.016082	0.000073
0.113024	0.050122	0.000643	0.016082	0.000075
0.113024	0.051104	0.000643	0.016081	0.000077
0.113024	0.052087	0.000643	0.016080	0.000079
0.113024	0.053070	0.000643	0.016079	0.000080
0.113024	0.054053	0.000643	0.016078	0.000082
0.113024	0.055035	0.000643	0.016077	0.000084
0.113024	0.056018	0.000643	0.016076	0.000086
0.113024	0.057001	0.000643	0.016075	0.000088
0.113024	0.057984	0.000643	0.016074	0.000089
0.113024	0.058967	0.000643	0.016073	0.000091
0.113024	0.059949	0.000643	0.016072	0.000093
0.113024	0.060932	0.000643	0.016071	0.000095
0.113024	0.061915	0.000642	0.016070	0.000097
0.113024	0.062898	0.000642	0.016069	0.000099
0.113024	0.063880	0.000642	0.016068	0.000101
0.113024	0.064863	0.000642	0.016066	0.000103
0.113024	0.065846	0.000642	0.016065	0.000105
0.113024	0.066829	0.000642	0.016064	0.000107
0.113024	0.067812	0.000642	0.016063	0.000109
0.113024	0.068794	0.000642	0.016061	0.000111
0.113024	0.069777	0.000642	0.016060	0.000113
0.113024	0.070760	0.000642	0.016059	0.000115
0.113024	0.071743	0.000642	0.016058	0.000117
0.113024	0.072725	0.000642	0.016056	0.000119
0.113024	0.073708	0.000642	0.016055	0.000122
0.113024	0.074691	0.000641	0.016053	0.000124
0.113024	0.075674	0.000641	0.016052	0.000126
0.113024	0.076656	0.000641	0.016050	0.000128
0.113024	0.077639	0.000641	0.016049	0.000131
0.113024	0.078622	0.000641	0.016047	0.000133
0.113024	0.079605	0.000641	0.016046	0.000135
0.113024	0.080588	0.000641	0.016044	0.000138
0.113024	0.081570	0.000641	0.016043	0.000140
0.113024	0.082553	0.000641	0.016041	0.000142
0.113024	0.083536	0.000641	0.016039	0.000145
0.113024	0.084519	0.000641	0.016037	0.000147
0.113024	0.085501	0.000640	0.016036	0.000150
0.113024	0.086484	0.000640	0.016034	0.000152
0.113024	0.087467	0.000640	0.016032	0.000155
0.113024	0.088450	0.000640	0.016030	0.000157
0.113024	0.089433	0.000640	0.016028	0.000160
0.113024	0.090415	0.000640	0.016027	0.000163
0.113024	0.091398	0.000640	0.016025	0.000165
0.113024	0.092381	0.000640	0.016023	0.000168
0.113024	0.093364	0.000640	0.016021	0.000171
0.113024	0.094346	0.000639	0.016018	0.000173
0.113024	0.095329	0.000639	0.016016	0.000176
0.113024	0.096312	0.000639	0.016014	0.000179
0.113024	0.097295	0.000639	0.016012	0.000182
0.113024	0.098278	0.000639	0.016010	0.000185
