r[m]	z[m]	psi[Wb]	Bz[T]	Br[T]
0.113024	0.000000	0.000116	0.003766	0.000000
0.113024	0.000983	0.000116	0.003766	0.000032
0.113024	0.001966	0.000116	0.003765	0.000063
0.113024	0.002948	0.000116	0.003763	0.000095
0.113024	0.003931	0.000116	0.003761	0.000126
0.113024	0.004914	0.000116	0.003759	0.000158
0.113024	0.005897	0.000115	0.003756	0.000189
0.113024	0.006879	0.000115	0.003752	0.000221
0.113024	0.007862	0.000115	0.003747	0.000252
0.113024	0.008845	0.000115	0.003743	0.000284
0.113024	0.009828	0.000115	0.003737	0.000315
0.113024	0.010811	0.000115	0.003731	0.000347
0.113024	0.011793	0.000114	0.003724	0.000378
0.113024	0.012776	0.000114	0.003717	0.000410
0.113024	0.013759	0.000114	0.003709	0.000441
0.113024	0.014742	0.000113	0.003701	0.000473
0.113024	0.015724	0.000113	0.003692	0.000504
0.113024	0.016707	0.000113	0.003683	0.000536
0.113024	0.017690	0.000112	0.003672	0.000568
0.113024	0.018673	0.000112	0.003662	0.000599
0.113024	0.019656	0.000111	0.003650	0.000631
0.113024	0.020638	0.000111	0.003638	0.000662
0.113024	0.021621	0.000111	0.003626	0.000694
0.113024	0.022604	0.000110	0.003613	0.000725
0.113024	0.023587	0.000109	0.003599	0.000757
0.113024	0.024569	0.000109	0.003585	0.000789
0.113024	0.025552	0.000108	0.003570	0.000820
0.113024	0.026535	0.000108	0.003555	0.000852
0.113024	0.027518	0.000107	0.003539	0.000883
0.113024	0.028500	0.000107	0.003522	0.000915
0.113024	0.029483	0.000106	0.003505	0.000947
0.113024	0.030466	0.000105	0.003487	0.000978
0.113024	0.031449	0.000105	0.003468	0.001010
0.113024	0.032432	0.000104	0.003449	0.001042
0.113024	0.033414	0.000103	0.003430	0.001073
0.113024	0.034397	0.000102	0.003409	0.001105
0.113024	0.035380	0.000102	0.003388	0.001137
0.113024	0.036363	0.000101	0.003367	0.001168
0.113024	0.037345	0.000100	0.003345	0.001200
0.113024	0.038328	0.000099	0.003322	0.001232
0.113024	0.039311	0.000098	0.003299	0.001263
0.113024	0.040294	0.000097	0.003275	0.001295
0.113024	0.041277	0.000096	0.003250	0.001327
0.113024	0.042259	0.000095	0.003225	0.001358
0.113024	0.043242	0.000095	0.003199	0.001390
0.113024	0.044225	0.000094	0.003172	0.001422
0.113024	0.045208	0.000093	0.003145	0.001453
0.113024	0.046190	0.000092	0.003117	0.001485
0.113024	0.047173	0.000090	0.003088	0.001517
0.113024	0.048156	0.000089	0.003059	0.001548
0.113024	0.049139	0.000088	0.003029	0.001580
0.113024	0.050122	0.000087	0.002999	0.001612
0.113024	0.051104	0.000086	0.002968	0.001643
0.113024	0.052087	0.000085	0.002936	0.001675
0.113024	0.053070	0.000084	0.002904	0.001706
0.113024	0.054053	0.000083	0.002870	0.001738
0.113024	0.055035	0.000081	0.002836	0.001770
0.113024	0.056018	0.000080	0.002802	0.001801
0.113024	0.057001	0.000079	0.002767	0.001833
0.113024	0.057984	0.000077	0.002731	0.001864
0.113024	0.058967	0.000076	0.002694	0.001896
0.113024	0.059949	0.000075	0.002657	0.001927
0.113024	0.060932	0.000073	0.002619	0.001958
0.113024	0.061915	0.000072	0.002580	0.001990
0.113024	0.062898	0.000071	0.002541	0.002021
0.113024	0.063880	0.000069	0.002500	0.002052
0.113024	0.064863	0.000068	0.002460	0.002084
0.113024	0.065846	0.000066	0.002418	0.002115
0.113024	0.066829	0.000065	0.002375	0.002146
0.113024	0.067812	0.000063	0.002332	0.002177
0.113024	0.068794	0.000062	0.002288	0.002208
0.113024	0.069777	0.000060	0.002244	0.002239
0.113024	0.070760	0.000059	0.002198	0.002270
0.113024	0.071743	0.000057	0.002152	0.002301
0.113024	0.072725	0.000056	0.002105	0.002332
0.113024	0.073708	0.000054	0.002058	0.002363
0.113024	0.074691	0.000052	0.002009	0.002393
0.113024	0.075674	0.000051	0.001960	0.002424
0.113024	0.076656	0.000049	0.001910	0.002454
0.113024	0.077639	0.000047	0.001859	0.002485
0.113024	0.078622	0.000045	0.001807	0.002515
0.113024	0.079605	0.000044	0.001754	0.002545
0.113024	0.080588	0.000042	0.001701	0.002575
0.113024	0.081570	0.000040	0.001647	0.002605
0.113024	0.082553	0.000038	0.001592	0.002635
0.113024	0.083536	0.000036	0.001536	0.002665
0.113024	0.084519	0.000034	0.001479	0.002694
0.113024	0.085501	0.000033	0.001421	0.002723
0.113024	0.086484	0.000031	0.001363	0.002753
0.113024	0.087467	0.000029	0.001303	0.002782
0.113024	0.088450	0.000027	0.001243	0.002811
0.113024	0.089433	0.000025	0.001182	0.002839
0.113024	0.090415	0.000023	0.001120	0.002868
0.113024	0.091398	0.000021	0.001056	0.002896
0.113024	0.092381	0.000019	0.000992	0.002924
0.113024	0.093364	0.000017	0.000927	0.002952
0.113024	0.094346	0.000015	0.000862	0.002980
0.113024	0.095329	0.000013	0.000795	0.003007
0.113024	0.096312	0.000010	0.000727	0.003034
0.113024	0.097295	0.000008	0.000658	0.003061
0.113024	0.098278	0.000006	0.000588	0.003088
0.113024	0.099260	0.000004	0.000517	0.003114
0.113024	0.100243	0.000002	0.000445	0.003140
0.113024	0.101226	-0.000000	0.000372	0.003166
0.113024	0.102209	-0.000003	0.000298	0.003192
0.113024	0.103191	-0.000005	0.000223	0.003217
0.113024	0.104174	-0.000007	0.000147	0.003241
0.113024	0.105157	-0.000009	0.000069	0.003266
0.113024	0.106140	-0.000012	-0.000009	0.003290
0.113024	0.107123	-0.000014	-0.000089	0.003313
0.113024	0.108105	-0.000016	-0.000169	0.003336
0.113024	0.109088	-0.000019	-0.000251	0.003359
0.113024	0.110071	-0.000021	-0.000334	0.003381
0.113024	0.111054	-0.000023	-0.000418	0.003403
0.113024	0.112036	-0.000026	-0.000504	0.003424
0.113024	0.113019	-0.000028	-0.000591	0.003444
0.113024	0.114002	-0.000031	-0.000678	0.003464
0.113024	0.114985	-0.000033	-0.000768	0.003484
0.113024	0.115968	-0.000035	-0.000858	0.003503
0.113024	0.116950	-0.000038	-0.000950	0.003521
0.113024	0.117933	-0.000040	-0.001043	0.003538
0.113024	0.118916	-0.000043	-0.001137	0.003555
0.113024	0.119899	-0.000045	-0.001233	0.003571
0.113024	0.120881	-0.000048	-0.001330	0.003587
0.113024	0.121864	-0.000050	-0.001429	0.003601
0.113024	0.122847	-0.000053	-0.001529	0.003615
0.113024	0.123830	-0.000055	-0.001630	0.003628
0.113024	0.124813	-0.000058	-0.001733	0.003639
0.113024	0.125795	-0.000060	-0.001838	0.003650
0.113024	0.126778	-0.000063	-0.001944	0.003660
0.113024	0.127761	-0.000066	-0.002052	0.003669
0.113024	0.128744	-0.000068	-0.002161	0.003677
0.113024	0.129726	-0.000071	-0.002272	0.003684
0.113024	0.130709	-0.000073	-0.002384	0.003689
0.113024	0.131692	-0.000076	-0.002499	0.003694
0.113024	0.132675	-0.000078	-0.002615	0.003697
0.113024	0.133657	-0.000081	-0.002732	0.003698
0.113024	0.134640	-0.000084	-0.002852	0.003698
0.113024	0.135623	-0.000086	-0.002974	0.003697
0.113024	0.136606	-0.000089	-0.003097	0.003694
0.113024	0.137589	-0.000091	-0.003222	0.003689
0.113024	0.138571	-0.000094	-0.003350	0.003683
0.113024	0.139554	-0.000096	-0.003479	0.003675
0.113024	0.140537	-0.000099	-0.003610	0.003665
0.113024	0.141520	-0.000102	-0.003744	0.003653
0.113024	0.142502	-0.000104	-0.003880	0.003639
0.113024	0.143485	-0.000107	-0.004018	0.003622
0.113024	0.144468	-0.000109	-0.004158	0.003604
0.113024	0.145451	-0.000112	-0.004301	0.003583
0.113024	0.146434	-0.000114	-0.004447	0.003559
0.113024	0.147416	-0.000117	-0.004595	0.003533
0.113024	0.148399	-0.000119	-0.004745	0.003503
0.113024	0.149382	-0.000121	-0.004899	0.003471
0.113024	0.150365	-0.000124	-0.005055	0.003435
0.113024	0.151347	-0.000126	-0.005214	0.003396
0.113024	0.152330	-0.000129	-0.005376	0.003354
0.113024	0.153313	-0.000131	-0.005542	0.003307
0.113024	0.154296	-0.000133	-0.005711	0.003257
0.113024	0.155279	-0.000136	-0.005883	0.003202
0.113024	0.156261	-0.000138	-0.006059	0.003143
0.113024	0.157244	-0.000140	-0.006239	0.003078
0.113024	0.158227	-0.000142	-0.006424	0.003009
0.113024	0.159210	-0.000144	-0.006612	0.002934
0.113024	0.160192	-0.000146	-0.006806	0.002852
