r[m]	z[m]	psi[Wb]	Bz[T]	Br[T]
0.113024	0.000000	0.000709	0.017614	0.000000
0.113024	0.058967	0.000712	0.017688	-0.000134
0.113024	0.117933	0.000720	0.017904	-0.000252
0.113024	0.176900	0.000733	0.018239	-0.000335
0.113024	0.235866	0.000748	0.018650	-0.000349
0.113024	0.294833	0.000760	0.019054	-0.000241
0.113024	0.353799	0.000765	0.019302	0.000087
0.113024	0.412766	0.000748	0.019119	0.000802
0.113024	0.471732	0.000688	0.017956	0.002170
0.113024	0.530699	0.000553	0.014507	0.004435
0.113024	0.589665	0.000324	0.003974	0.005623
0.113024	0.648632	0.000262	-0.072843	-0.002174
0.113024	0.707598	0.000432	-0.126241	-0.005325
0.113024	0.766565	0.000695	-0.126781	-0.007327
0.113024	0.825531	0.001063	-0.075964	-0.010603
0.113024	0.884498	0.001469	0.002769	-0.006679
0.113024	0.943465	0.001666	0.031477	-0.003362
0.121797	0.993586	0.002045	0.043678	-0.003795
0.180285	0.993586	0.004512	0.045230	-0.010772
0.238772	0.993586	0.008075	0.047268	-0.012254
0.297260	0.993586	0.012846	0.049589	-0.011049
0.355747	0.993586	0.018961	0.052365	-0.009596
0.414235	0.993586	0.026614	0.055884	-0.008989
0.472722	0.993586	0.036089	0.060515	-0.009677
0.531210	0.993586	0.047813	0.066800	-0.012177
0.589697	0.993586	0.062436	0.075545	-0.017773
0.593596	0.938551	0.058974	0.065475	-0.025117
0.593596	0.879584	0.053184	0.054201	-0.026793
0.593596	0.820618	0.047420	0.045084	-0.025281
0.593596	0.761651	0.042158	0.038106	-0.022450
0.593596	0.702685	0.037576	0.032811	-0.019185
0.593596	0.643718	0.033725	0.029164	-0.015860
0.593596	0.584751	0.030370	0.026067	-0.015234
0.593596	0.525785	0.027321	0.022191	-0.012503
0.593596	0.466818	0.024838	0.019706	-0.010157
0.593596	0.407852	0.022822	0.017852	-0.008235
0.593596	0.348885	0.021193	0.016422	-0.006623
0.593596	0.289919	0.019893	0.015318	-0.005236
0.642336	0.280091	0.022470	0.014071	-0.005319
0.689126	0.268298	0.024842	0.012842	-0.005227
0.689126	0.209331	0.023677	0.012306	-0.003923
0.689126	0.150365	0.022828	0.011917	-0.002739
0.689126	0.091398	0.022271	0.011662	-0.001633
0.689126	0.032432	0.021990	0.011534	-0.000574
