r[m]	z[m]	psi[Wb]	Bz[T]	Br[T]
0.113024	0.000000	0.000667	0.016615	0.000000
0.113024	0.000983	0.000667	0.016615	0.000000
0.113024	0.001966	0.000667	0.016615	0.000000
0.113024	0.002948	0.000667	0.016615	0.000000
0.113024	0.003931	0.000667	0.016615	0.000000
0.113024	0.004914	0.000667	0.016615	0.000000
0.113024	0.005897	0.000667	0.016615	0.000000
0.113024	0.006879	0.000667	0.016615	0.000000
0.113024	0.007862	0.000667	0.016615	0.000000
0.113024	0.008845	0.000667	0.016615	0.000000
0.113024	0.009828	0.000667	0.016615	0.000000
0.113024	0.010811	0.000667	0.016615	0.000000
0.113024	0.011793	0.000667	0.016616	0.000000
0.113024	0.012776	0.000667	0.016616	0.000000
0.113024	0.013759	0.000667	0.016616	0.000000
0.113024	0.014742	0.000667	0.016616	0.000000
0.113024	0.015724	0.000667	0.016616	0.000000
0.113024	0.016707	0.000667	0.016616	0.000000
0.113024	0.017690	0.000667	0.016616	0.000000
0.113024	0.018673	0.000667	0.016616	0.000000
0.113024	0.019656	0.000667	0.016616	0.000000
0.113024	0.020638	0.000667	0.016616	0.000000
0.113024	0.021621	0.000667	0.016617	0.000000
0.113024	0.022604	0.000667	0.016617	0.000001
0.113024	0.023587	0.000667	0.016617	0.000001
0.113024	0.024569	0.000667	0.016617	0.000001
0.113024	0.025552	0.000667	0.016617	0.000001
0.113024	0.026535	0.000667	0.016617	0.000001
0.113024	0.027518	0.000667	0.016617	0.000001
0.113024	0.028500	0.000667	0.016618	0.000001
0.113024	0.029483	0.000667	0.016618	0.000001
0.113024	0.030466	0.000667	0.016618	0.000001
0.113024	0.031449	0.000667	0.016618	0.000001
0.113024	0.032432	0.000667	0.016618	0.000001
0.113024	0.033414	0.000667	0.016618	0.000001
0.113024	0.034397	0.000667	0.016619	0.000002
0.113024	0.035380	0.000667	0.016619	0.000002
0.113024	0.036363	0.000667	0.016619	0.000002
0.113024	0.037345	0.000667	0.016619	0.000002
0.113024	0.038328	0.000667	0.016619	0.000002
0.113024	0.039311	0.000667	0.016620	0.000002
