r[m]	z[m]	psi[Wb]	Bz[T]	Br[T]
0.113024	0.000000	0.000534	0.013574	0.000000
0.113024	0.000983	0.000534	0.013574	0.000009
0.113024	0.001966	0.000534	0.013574	0.000018
0.113024	0.002948	0.000534	0.013573	0.000026
0.113024	0.003931	0.000534	0.013573	0.000035
0.113024	0.004914	0.000534	0.013572	0.000044
0.113024	0.005897	0.000534	0.013571	0.000053
0.113024	0.006879	0.000534	0.013571	0.000062
0.113024	0.007862	0.000534	0.013570	0.000070
0.113024	0.008845	0.000534	0.013569	0.000079
0.113024	0.009828	0.000534	0.013567	0.000088
0.113024	0.010811	0.000534	0.013566	0.000097
0.113024	0.011793	0.000534	0.013564	0.000106
0.113024	0.012776	0.000534	0.013563	0.000115
0.113024	0.013759	0.000534	0.013561	0.000123
0.113024	0.014742	0.000533	0.013559	0.000132
0.113024	0.015724	0.000533	0.013557	0.000141
0.113024	0.016707	0.000533	0.013555	0.000150
0.113024	0.017690	0.000533	0.013553	0.000159
0.113024	0.018673	0.000533	0.013550	0.000168
0.113024	0.019656	0.000533	0.013548	0.000177
0.113024	0.020638	0.000533	0.013545	0.000186
0.113024	0.021621	0.000533	0.013542	0.000195
0.113024	0.022604	0.000532	0.013539	0.000204
0.113024	0.023587	0.000532	0.013536	0.000213
0.113024	0.024569	0.000532	0.013533	0.000222
0.113024	0.025552	0.000532	0.013529	0.000231
0.113024	0.026535	0.000532	0.013526	0.000240
0.113024	0.027518	0.000532	0.013522	0.000249
0.113024	0.028500	0.000532	0.013518	0.000258
0.113024	0.029483	0.000531	0.013515	0.000267
0.113024	0.030466	0.000531	0.013511	0.000276
0.113024	0.031449	0.000531	0.013506	0.000286
0.113024	0.032432	0.000531	0.013502	0.000295
0.113024	0.033414	0.000531	0.013498	0.000304
0.113024	0.034397	0.000530	0.013493	0.000313
0.113024	0.035380	0.000530	0.013488	0.000322
0.113024	0.036363	0.000530	0.013483	0.000332
0.113024	0.037345	0.000530	0.013478	0.000341
0.113024	0.038328	0.000529	0.013473	0.000350
0.113024	0.039311	0.000529	0.013468	0.000360
0.113024	0.040294	0.000529	0.013462	0.000369
0.113024	0.041277	0.000529	0.013457	0.000379
0.113024	0.042259	0.000528	0.013451	0.000388
0.113024	0.043242	0.000528	0.013445	0.000398
0.113024	0.044225	0.000528	0.013439	0.000407
0.113024	0.045208	0.000528	0.013433	0.000417
0.113024	0.046190	0.000527	0.013427	0.000426
0.113024	0.047173	0.000527	0.013420	0.000436
0.113024	0.048156	0.000527	0.013414	0.000446
0.113024	0.049139	0.000526	0.013407	0.000456
0.113024	0.050122	0.000526	0.013400	0.000465
0.113024	0.051104	0.000526	0.013393	0.000475
0.113024	0.052087	0.000525	0.013386	0.000485
0.113024	0.053070	0.000525	0.013379	0.000495
0.113024	0.054053	0.000525	0.013371	0.000505
0.113024	0.055035	0.000524	0.013364	0.000515
0.113024	0.056018	0.000524	0.013356	0.000525
0.113024	0.057001	0.000524	0.013348	0.000535
0.113024	0.057984	0.000523	0.013340	0.000545
0.113024	0.058967	0.000523	0.013332	0.000555
0.113024	0.059949	0.000522	0.013323	0.000565
0.113024	0.060932	0.000522	0.013315	0.000576
0.113024	0.061915	0.000522	0.013306	0.000586
0.113024	0.062898	0.000521	0.013297	0.000596
0.113024	0.063880	0.000521	0.013288	0.000607
0.113024	0.064863	0.000520	0.013279	0.000617
0.113024	0.065846	0.000520	0.013270	0.000628
0.113024	0.066829	0.000519	0.013260	0.000638
0.113024	0.067812	0.000519	0.013251	0.000649
0.113024	0.068794	0.000519	0.013241	0.000660
0.113024	0.069777	0.000518	0.013231	0.000670
0.113024	0.070760	0.000518	0.013221	0.000681
0.113024	0.071743	0.000517	0.013210	0.000692
0.113024	0.072725	0.000517	0.013200	0.000703
0.113024	0.073708	0.000516	0.013189	0.000714
0.113024	0.074691	0.000516	0.013179	0.000725
0.113024	0.075674	0.000515	0.013168	0.000736
0.113024	0.076656	0.000515	0.013156	0.000747
0.113024	0.077639	0.000514	0.013145	0.000758
0.113024	0.078622	0.000514	0.013134	0.000769
0.113024	0.079605	0.000513	0.013122	0.000781
0.113024	0.080588	0.000512	0.013110	0.000792
0.113024	0.081570	0.000512	0.013098	0.000804
0.113024	0.082553	0.000511	0.013086	0.000815
0.113024	0.083536	0.000511	0.013074	0.000827
0.113024	0.084519	0.000510	0.013061	0.000838
0.113024	0.085501	0.000510	0.013048	0.000850
0.113024	0.086484	0.000509	0.013036	0.000862
0.113024	0.087467	0.000508	0.013022	0.000874
0.113024	0.088450	0.000508	0.013009	0.000886
0.113024	0.089433	0.000507	0.012996	0.000898
0.113024	0.090415	0.000507	0.012982	0.000910
0.113024	0.091398	0.000506	0.012968	0.000922
0.113024	0.092381	0.000505	0.012954	0.000934
0.113024	0.093364	0.000505	0.012940	0.000947
0.113024	0.094346	0.000504	0.012926	0.000959
0.113024	0.095329	0.000503	0.012911	0.000971
0.113024	0.096312	0.000503	0.012896	0.000984
0.113024	0.097295	0.000502	0.012881	0.000997
0.113024	0.098278	0.000501	0.012866	0.001009
0.113024	0.099260	0.000500	0.012851	0.001022
0.113024	0.100243	0.000500	0.012835	0.001035
0.113024	0.101226	0.000499	0.012819	0.001048
0.113024	0.102209	0.000498	0.012804	0.001061
0.113024	0.103191	0.000498	0.012787	0.001074
0.113024	0.104174	0.000497	0.012771	0.001087
0.113024	0.105157	0.000496	0.012754	0.001101
0.113024	0.106140	0.000495	0.012738	0.001114
0.113024	0.107123	0.000494	0.012720	0.001128
0.113024	0.108105	0.000494	0.012703	0.001141
0.113024	0.109088	0.000493	0.012686	0.001155
0.113024	0.110071	0.000492	0.012668	0.001169
0.113024	0.111054	0.000491	0.012650	0.001183
0.113024	0.112036	0.000490	0.012632	0.001196
0.113024	0.113019	0.000490	0.012614	0.001211
0.113024	0.114002	0.000489	0.012595	0.001225
0.113024	0.114985	0.000488	0.012576	0.001239
0.113024	0.115968	0.000487	0.012557	0.001253
0.113024	0.116950	0.000486	0.012538	0.001268
0.113024	0.117933	0.000485	0.012519	0.001282
0.113024	0.118916	0.000484	0.012499	0.001297
0.113024	0.119899	0.000483	0.012479	0.001312
0.113024	0.120881	0.000482	0.012459	0.001326
0.113024	0.121864	0.000482	0.012438	0.001341
0.113024	0.122847	0.000481	0.012418	0.001356
0.113024	0.123830	0.000480	0.012397	0.001372
0.113024	0.124813	0.000479	0.012376	0.001387
0.113024	0.125795	0.000478	0.012354	0.001402
0.113024	0.126778	0.000477	0.012333	0.001418
0.113024	0.127761	0.000476	0.012311	0.001433
0.113024	0.128744	0.000475	0.012289	0.001449
0.113024	0.129726	0.000474	0.012266	0.001465
0.113024	0.130709	0.000473	0.012244	0.001481
0.113024	0.131692	0.000472	0.012221	0.001497
0.113024	0.132675	0.000471	0.012197	0.001513
0.113024	0.133657	0.000470	0.012174	0.001529
0.113024	0.134640	0.000468	0.012150	0.001546
0.113024	0.135623	0.000467	0.012126	0.001562
0.113024	0.136606	0.000466	0.012102	0.001579
0.113024	0.137589	0.000465	0.012077	0.001595
0.113024	0.138571	0.000464	0.012052	0.001612
0.113024	0.139554	0.000463	0.012027	0.001629
0.113024	0.140537	0.000462	0.012002	0.001646
0.113024	0.141520	0.000461	0.011976	0.001664
0.113024	0.142502	0.000459	0.011950	0.001681
0.113024	0.143485	0.000458	0.011924	0.001698
0.113024	0.144468	0.000457	0.011897	0.001716
0.113024	0.145451	0.000456	0.011871	0.001734
0.113024	0.146434	0.000455	0.011843	0.001752
0.113024	0.147416	0.000453	0.011816	0.001770
0.113024	0.148399	0.000452	0.011788	0.001788
0.113024	0.149382	0.000451	0.011760	0.001806
0.113024	0.150365	0.000450	0.011732	0.001824
0.113024	0.151347	0.000448	0.011703	0.001843
0.113024	0.152330	0.000447	0.011674	0.001861
0.113024	0.153313	0.000446	0.011644	0.001880
0.113024	0.154296	0.000444	0.011615	0.001899
0.113024	0.155279	0.000443	0.011585	0.001918
0.113024	0.156261	0.000442	0.011554	0.001937
0.113024	0.157244	0.000440	0.011524	0.001956
0.113024	0.158227	0.000439	0.011493	0.001976
0.113024	0.159210	0.000438	0.011461	0.001995
0.113024	0.160192	0.000436	0.011430	0.002015
0.113024	0.161175	0.000435	0.011398	0.002035
0.113024	0.162158	0.000433	0.011365	0.002055
0.113024	0.163141	0.000432	0.011332	0.002075
0.113024	0.164124	0.000431	0.011299	0.002095
0.113024	0.165106	0.000429	0.011266	0.002116
0.113024	0.166089	0.000428	0.011232	0.002136
0.113024	0.167072	0.000426	0.011198	0.002157
0.113024	0.168055	0.000425	0.011163	0.002178
0.113024	0.169037	0.000423	0.011128	0.002199
0.113024	0.170020	0.000422	0.011093	0.002220
0.113024	0.171003	0.000420	0.011057	0.002241
0.113024	0.171986	0.000418	0.011021	0.002262
0.113024	0.172969	0.000417	0.010984	0.002284
0.113024	0.173951	0.000415	0.010947	0.002306
0.113024	0.174934	0.000414	0.010910	0.002328
0.113024	0.175917	0.000412	0.010872	0.002350
0.113024	0.176900	0.000410	0.010834	0.002372
0.113024	0.177882	0.000409	0.010795	0.002394
0.113024	0.178865	0.000407	0.010756	0.002416
0.113024	0.179848	0.000405	0.010717	0.002439
0.113024	0.180831	0.000404	0.010677	0.002462
0.113024	0.181813	0.000402	0.010637	0.002485
0.113024	0.182796	0.000400	0.010596	0.002508
0.113024	0.183779	0.000398	0.010555	0.002531
0.113024	0.184762	0.000397	0.010513	0.002554
0.113024	0.185745	0.000395	0.010471	0.002578
0.113024	0.186727	0.000393	0.010429	0.002601
0.113024	0.187710	0.000391	0.010386	0.002625
0.113024	0.188693	0.000389	0.010342	0.002649
0.113024	0.189676	0.000387	0.010298	0.002673
0.113024	0.190658	0.000386	0.010254	0.002697
0.113024	0.191641	0.000384	0.010209	0.002721
0.113024	0.192624	0.000382	0.010163	0.002746
0.113024	0.193607	0.000380	0.010117	0.002771
0.113024	0.194590	0.000378	0.010071	0.002795
0.113024	0.195572	0.000376	0.010024	0.002820
0.113024	0.196555	0.000374	0.009977	0.002845
0.113024	0.197538	0.000372	0.009929	0.002871
0.113024	0.198521	0.000370	0.009880	0.002896
0.113024	0.199503	0.000368	0.009831	0.002922
0.113024	0.200486	0.000366	0.009781	0.002947
0.113024	0.201469	0.000364	0.009731	0.002973
0.113024	0.202452	0.000362	0.009681	0.002999
0.113024	0.203435	0.000360	0.009629	0.003025
0.113024	0.204417	0.000358	0.009578	0.003051
0.113024	0.205400	0.000355	0.009525	0.003078
0.113024	0.206383	0.000353	0.009472	0.003104
0.113024	0.207366	0.000351	0.009419	0.003131
0.113024	0.208348	0.000349	0.009364	0.003158
0.113024	0.209331	0.000347	0.009310	0.003185
0.113024	0.210314	0.000344	0.009254	0.003212
0.113024	0.211297	0.000342	0.009198	0.003239
0.113024	0.212280	0.000340	0.009142	0.003266
0.113024	0.213262	0.000338	0.009084	0.003294
0.113024	0.214245	0.000335	0.009027	0.003321
0.113024	0.215228	0.000333	0.008968	0.003349
0.113024	0.216211	0.000331	0.008909	0.003377
0.113024	0.217193	0.000328	0.008849	0.003405
0.113024	0.218176	0.000326	0.008788	0.003433
0.113024	0.219159	0.000323	0.008727	0.003461
0.113024	0.220142	0.000321	0.008665	0.003489
0.113024	0.221125	0.000319	0.008603	0.003517
0.113024	0.222107	0.000316	0.008539	0.003546
0.113024	0.223090	0.000314	0.008475	0.003575
0.113024	0.224073	0.000311	0.008410	0.003603
0.113024	0.225056	0.000309	0.008345	0.003632
0.113024	0.226038	0.000306	0.008278	0.003661
0.113024	0.227021	0.000303	0.008211	0.003690
0.113024	0.228004	0.000301	0.008144	0.003719
0.113024	0.228987	0.000298	0.008075	0.003748
0.113024	0.229969	0.000296	0.008006	0.003777
0.113024	0.230952	0.000293	0.007935	0.003806
0.113024	0.231935	0.000290	0.007864	0.003836
0.113024	0.232918	0.000288	0.007792	0.003865
0.113024	0.233901	0.000285	0.007720	0.003894
0.113024	0.234883	0.000282	0.007646	0.003924
0.113024	0.235866	0.000279	0.007572	0.003953
0.113024	0.236849	0.000277	0.007496	0.003983
0.113024	0.237832	0.000274	0.007420	0.004012
0.113024	0.238814	0.000271	0.007343	0.004042
0.113024	0.239797	0.000268	0.007265	0.004071
0.113024	0.240780	0.000265	0.007186	0.004101
0.113024	0.241763	0.000263	0.007106	0.004130
0.113024	0.242746	0.000260	0.007025	0.004160
0.113024	0.243728	0.000257	0.006943	0.004190
0.113024	0.244711	0.000254	0.006861	0.004219
0.113024	0.245694	0.000251	0.006777	0.004249
0.113024	0.246677	0.000248	0.006692	0.004278
0.113024	0.247659	0.000245	0.006606	0.004307
0.113024	0.248642	0.000242	0.006519	0.004337
0.113024	0.249625	0.000239	0.006431	0.004366
0.113024	0.250608	0.000236	0.006342	0.004395
0.113024	0.251591	0.000233	0.006252	0.004424
0.113024	0.252573	0.000230	0.006160	0.004453
0.113024	0.253556	0.000227	0.006068	0.004482
0.113024	0.254539	0.000223	0.005974	0.004510
0.113024	0.255522	0.000220	0.005879	0.004539
0.113024	0.256504	0.000217	0.005783	0.004567
0.113024	0.257487	0.000214	0.005686	0.004595
0.113024	0.258470	0.000211	0.005588	0.004623
0.113024	0.259453	0.000207	0.005488	0.004651
0.113024	0.260436	0.000204	0.005387	0.004678
0.113024	0.261418	0.000201	0.005284	0.004705
0.113024	0.262401	0.000198	0.005181	0.004732
0.113024	0.263384	0.000194	0.005076	0.004759
0.113024	0.264367	0.000191	0.004969	0.004785
0.113024	0.265349	0.000188	0.004862	0.004811
0.113024	0.266332	0.000184	0.004752	0.004836
0.113024	0.267315	0.000181	0.004642	0.004862
0.113024	0.268298	0.000177	0.004529	0.004886
0.113024	0.269281	0.000174	0.004416	0.004911
0.113024	0.270263	0.000171	0.004301	0.004934
0.113024	0.271246	0.000167	0.004184	0.004958
0.113024	0.272229	0.000164	0.004065	0.004981
0.113024	0.273212	0.000160	0.003945	0.005003
0.113024	0.274194	0.000157	0.003824	0.005024
0.113024	0.275177	0.000153	0.003700	0.005045
0.113024	0.276160	0.000150	0.003575	0.005066
0.113024	0.277143	0.000146	0.003448	0.005085
0.113024	0.278125	0.000143	0.003320	0.005104
0.113024	0.279108	0.000139	0.003189	0.005122
0.113024	0.280091	0.000135	0.003057	0.005140
0.113024	0.281074	0.000132	0.002922	0.005156
0.113024	0.282057	0.000128	0.002786	0.005171
0.113024	0.283039	0.000125	0.002648	0.005186
0.113024	0.284022	0.000121	0.002507	0.005199
0.113024	0.285005	0.000117	0.002365	0.005212
0.113024	0.285988	0.000114	0.002220	0.005223
0.113024	0.286970	0.000110	0.002074	0.005233
0.113024	0.287953	0.000106	0.001924	0.005241
0.113024	0.288936	0.000103	0.001773	0.005249
0.113024	0.289919	0.000099	0.001619	0.005255
0.113024	0.290902	0.000095	0.001463	0.005259
0.113024	0.291884	0.000092	0.001304	0.005262
0.113024	0.292867	0.000088	0.001143	0.005263
0.113024	0.293850	0.000084	0.000979	0.005262
0.113024	0.294833	0.000081	0.000813	0.005259
0.113024	0.295815	0.000077	0.000643	0.005255
0.113024	0.296798	0.000073	0.000471	0.005248
0.113024	0.297781	0.000070	0.000296	0.005239
0.113024	0.298764	0.000066	0.000118	0.005228
0.113024	0.299747	0.000062	-0.000063	0.005215
0.113024	0.300729	0.000059	-0.000248	0.005198
0.113024	0.301712	0.000055	-0.000436	0.005179
0.113024	0.302695	0.000052	-0.000627	0.005157
0.113024	0.303678	0.000048	-0.000822	0.005132
0.113024	0.304660	0.000044	-0.001020	0.005104
0.113024	0.305643	0.000041	-0.001222	0.005072
0.113024	0.306626	0.000037	-0.001429	0.005037
0.113024	0.307609	0.000034	-0.001639	0.004997
0.113024	0.308592	0.000030	-0.001854	0.004953
0.113024	0.309574	0.000027	-0.002073	0.004905
0.113024	0.310557	0.000023	-0.002297	0.004852
0.113024	0.311540	0.000020	-0.002526	0.004794
0.113024	0.312523	0.000017	-0.002760	0.004731
0.113024	0.313505	0.000013	-0.002999	0.004662
0.113024	0.314488	0.000010	-0.003244	0.004586
0.113024	0.315471	0.000007	-0.003496	0.004504
0.113024	0.316454	0.000004	-0.003754	0.004415
0.113024	0.317437	0.000001	-0.004018	0.004318
0.113024	0.318419	-0.000002	-0.004290	0.004212
0.113024	0.319402	-0.000005	-0.004571	0.004098
0.113024	0.320385	-0.000008	-0.004860	0.003973
0.113024	0.321368	-0.000011	-0.005158	0.003839
0.113024	0.322350	-0.000013	-0.005467	0.003692
0.113024	0.323333	-0.000016	-0.005788	0.003533
0.113024	0.324316	-0.000018	-0.006122	0.003360
0.113024	0.325299	-0.000020	-0.006470	0.003172
0.113024	0.326281	-0.000023	-0.006836	0.002967
0.113024	0.327264	-0.000025	-0.007220	0.002743
0.113024	0.328247	-0.000026	-0.007627	0.002495
0.113024	0.329230	-0.000028	-0.008058	0.002211
0.113024	0.330213	-0.000029	-0.008512	0.001834
0.113024	0.331195	-0.000031	-0.008966	0.003893
0.113024	0.332178	-0.000035	-0.010452	0.004462
0.113024	0.333161	-0.000037	-0.011345	0.002067
0.113024	0.334144	-0.000038	-0.012058	0.001169
0.113024	0.335126	-0.000038	-0.012774	0.000811
0.113024	0.336109	-0.000039	-0.013517	0.000552
0.113024	0.337092	-0.000039	-0.014290	0.000334
0.113024	0.338075	-0.000039	-0.015091	0.000146
0.113024	0.339058	-0.000039	-0.015919	-0.000017
0.113024	0.340040	-0.000039	-0.016773	-0.000157
0.113024	0.341023	-0.000039	-0.017653	-0.000275
0.113024	0.342006	-0.000039	-0.018556	-0.000372
0.113024	0.342989	-0.000039	-0.019485	-0.000450
0.113024	0.343971	-0.000038	-0.020439	-0.000509
0.113024	0.344954	-0.000038	-0.021418	-0.000550
0.113024	0.345937	-0.000038	-0.022424	-0.000573
0.113024	0.346920	-0.000037	-0.023458	-0.000580
0.113024	0.347903	-0.000037	-0.024522	-0.000570
0.113024	0.348885	-0.000036	-0.025618	-0.000544
0.113024	0.349868	-0.000036	-0.026749	-0.000504
0.113024	0.350851	-0.000036	-0.027919	-0.000452
0.113024	0.351834	-0.000035	-0.029133	-0.000384
0.113024	0.352816	-0.000035	-0.030385	-0.000388
0.113024	0.353799	-0.000035	-0.031582	-0.000483
0.113024	0.354782	-0.000034	-0.032714	-0.000607
0.113024	0.355765	-0.000034	-0.033846	-0.000750
0.113024	0.356748	-0.000033	-0.034963	-0.000895
0.113024	0.357730	-0.000033	-0.036075	-0.001040
0.113024	0.358713	-0.000032	-0.037180	-0.001182
0.113024	0.359696	-0.000031	-0.038276	-0.001317
0.113024	0.360679	-0.000030	-0.039362	-0.001444
0.113024	0.361661	-0.000029	-0.040435	-0.001563
0.113024	0.362644	-0.000028	-0.041495	-0.001675
0.113024	0.363627	-0.000027	-0.042541	-0.001780
0.113024	0.364610	-0.000025	-0.043572	-0.001881
0.113024	0.365593	-0.000024	-0.044587	-0.001980
0.113024	0.366575	-0.000023	-0.045590	-0.002077
0.113024	0.367558	-0.000021	-0.046584	-0.002172
0.113024	0.368541	-0.000020	-0.047566	-0.002263
0.113024	0.369524	-0.000018	-0.048538	-0.002350
0.113024	0.370506	-0.000016	-0.049499	-0.002433
0.113024	0.371489	-0.000015	-0.050449	-0.002513
0.113024	0.372472	-0.000013	-0.051387	-0.002588
0.113024	0.373455	-0.000011	-0.052313	-0.002660
0.113024	0.374438	-0.000009	-0.053228	-0.002729
0.113024	0.375420	-0.000007	-0.054132	-0.002795
