r[m]	z[m]	psi[Wb]	Bz[T]	Br[T]
0.113024	0.000000	0.000616	0.015454	0.000000
0.113024	0.000983	0.000616	0.015454	0.000003
0.113024	0.001966	0.000616	0.015454	0.000006
0.113024	0.002948	0.000616	0.015453	0.000009
0.113024	0.003931	0.000616	0.015453	0.000013
0.113024	0.004914	0.000616	0.015453	0.000016
0.113024	0.005897	0.000616	0.015453	0.000019
0.113024	0.006879	0.000616	0.015453	0.000022
0.113024	0.007862	0.000616	0.015452	0.000025
0.113024	0.008845	0.000616	0.015452	0.000028
0.113024	0.009828	0.000616	0.015452	0.000032
0.113024	0.010811	0.000616	0.015451	0.000035
0.113024	0.011793	0.000616	0.015451	0.000038
0.113024	0.012776	0.000616	0.015450	0.000041
0.113024	0.013759	0.000616	0.015449	0.000044
0.113024	0.014742	0.000616	0.015449	0.000047
0.113024	0.015724	0.000616	0.015448	0.000051
0.113024	0.016707	0.000616	0.015447	0.000054
0.113024	0.017690	0.000616	0.015447	0.000057
0.113024	0.018673	0.000616	0.015446	0.000060
0.113024	0.019656	0.000616	0.015445	0.000064
0.113024	0.020638	0.000616	0.015444	0.000067
0.113024	0.021621	0.000616	0.015443	0.000070
0.113024	0.022604	0.000616	0.015442	0.000073
0.113024	0.023587	0.000616	0.015441	0.000077
0.113024	0.024569	0.000616	0.015440	0.000080
0.113024	0.025552	0.000616	0.015439	0.000083
0.113024	0.026535	0.000615	0.015438	0.000086
0.113024	0.027518	0.000615	0.015437	0.000090
0.113024	0.028500	0.000615	0.015436	0.000093
0.113024	0.029483	0.000615	0.015434	0.000096
0.113024	0.030466	0.000615	0.015433	0.000100
0.113024	0.031449	0.000615	0.015432	0.000103
0.113024	0.032432	0.000615	0.015430	0.000106
0.113024	0.033414	0.000615	0.015429	0.000110
0.113024	0.034397	0.000615	0.015427	0.000113
0.113024	0.035380	0.000615	0.015426	0.000117
0.113024	0.036363	0.000615	0.015424	0.000120
0.113024	0.037345	0.000615	0.015422	0.000123
0.113024	0.038328	0.000615	0.015421	0.000127
0.113024	0.039311	0.000614	0.015419	0.000130
0.113024	0.040294	0.000614	0.015417	0.000134
0.113024	0.041277	0.000614	0.015415	0.000137
0.113024	0.042259	0.000614	0.015413	0.000141
0.113024	0.043242	0.000614	0.015412	0.000144
0.113024	0.044225	0.000614	0.015410	0.000148
0.113024	0.045208	0.000614	0.015407	0.000151
0.113024	0.046190	0.000614	0.015405	0.000155
0.113024	0.047173	0.000614	0.015403	0.000159
0.113024	0.048156	0.000614	0.015401	0.000162
0.113024	0.049139	0.000613	0.015399	0.000166
0.113024	0.050122	0.000613	0.015397	0.000170
0.113024	0.051104	0.000613	0.015394	0.000173
0.113024	0.052087	0.000613	0.015392	0.000177
0.113024	0.053070	0.000613	0.015389	0.000181
0.113024	0.054053	0.000613	0.015387	0.000185
0.113024	0.055035	0.000613	0.015384	0.000188
0.113024	0.056018	0.000613	0.015382	0.000192
0.113024	0.057001	0.000612	0.015379	0.000196
0.113024	0.057984	0.000612	0.015376	0.000200
0.113024	0.058967	0.000612	0.015374	0.000204
0.113024	0.059949	0.000612	0.015371	0.000208
0.113024	0.060932	0.000612	0.015368	0.000212
0.113024	0.061915	0.000612	0.015365	0.000216
0.113024	0.062898	0.000612	0.015362	0.000220
0.113024	0.063880	0.000611	0.015359	0.000224
0.113024	0.064863	0.000611	0.015356	0.000228
0.113024	0.065846	0.000611	0.015353	0.000232
0.113024	0.066829	0.000611	0.015350	0.000236
0.113024	0.067812	0.000611	0.015346	0.000240
0.113024	0.068794	0.000611	0.015343	0.000244
0.113024	0.069777	0.000610	0.015340	0.000248
0.113024	0.070760	0.000610	0.015336	0.000253
0.113024	0.071743	0.000610	0.015333	0.000257
0.113024	0.072725	0.000610	0.015329	0.000261
0.113024	0.073708	0.000610	0.015326	0.000265
0.113024	0.074691	0.000610	0.015322	0.000270
0.113024	0.075674	0.000609	0.015318	0.000274
0.113024	0.076656	0.000609	0.015315	0.000279
0.113024	0.077639	0.000609	0.015311	0.000283
0.113024	0.078622	0.000609	0.015307	0.000287
0.113024	0.079605	0.000609	0.015303	0.000292
0.113024	0.080588	0.000608	0.015299	0.000297
0.113024	0.081570	0.000608	0.015295	0.000301
0.113024	0.082553	0.000608	0.015290	0.000306
0.113024	0.083536	0.000608	0.015286	0.000310
0.113024	0.084519	0.000607	0.015282	0.000315
0.113024	0.085501	0.000607	0.015278	0.000320
0.113024	0.086484	0.000607	0.015273	0.000325
0.113024	0.087467	0.000607	0.015269	0.000330
0.113024	0.088450	0.000607	0.015264	0.000334
0.113024	0.089433	0.000606	0.015259	0.000339
0.113024	0.090415	0.000606	0.015255	0.000344
0.113024	0.091398	0.000606	0.015250	0.000349
0.113024	0.092381	0.000606	0.015245	0.000354
0.113024	0.093364	0.000605	0.015240	0.000359
0.113024	0.094346	0.000605	0.015235	0.000364
0.113024	0.095329	0.000605	0.015230	0.000370
0.113024	0.096312	0.000605	0.015225	0.000375
0.113024	0.097295	0.000604	0.015220	0.000380
0.113024	0.098278	0.000604	0.015214	0.000385
0.113024	0.099260	0.000604	0.015209	0.000391
0.113024	0.100243	0.000604	0.015204	0.000396
0.113024	0.101226	0.000603	0.015198	0.000402
0.113024	0.102209	0.000603	0.015192	0.000407
0.113024	0.103191	0.000603	0.015187	0.000413
0.113024	0.104174	0.000602	0.015181	0.000418
0.113024	0.105157	0.000602	0.015175	0.000424
0.113024	0.106140	0.000602	0.015169	0.000429
0.113024	0.107123	0.000602	0.015163	0.000435
0.113024	0.108105	0.000601	0.015157	0.000441
0.113024	0.109088	0.000601	0.015151	0.000447
0.113024	0.110071	0.000601	0.015145	0.000453
0.113024	0.111054	0.000600	0.015138	0.000459
0.113024	0.112036	0.000600	0.015132	0.000465
0.113024	0.113019	0.000600	0.015125	0.000471
0.113024	0.114002	0.000599	0.015119	0.000477
0.113024	0.114985	0.000599	0.015112	0.000483
0.113024	0.115968	0.000599	0.015105	0.000489
0.113024	0.116950	0.000598	0.015099	0.000495
0.113024	0.117933	0.000598	0.015092	0.000502
0.113024	0.118916	0.000598	0.015085	0.000508
0.113024	0.119899	0.000597	0.015077	0.000515
0.113024	0.120881	0.000597	0.015070	0.000521
0.113024	0.121864	0.000596	0.015063	0.000528
0.113024	0.122847	0.000596	0.015055	0.000534
0.113024	0.123830	0.000596	0.015048	0.000541
0.113024	0.124813	0.000595	0.015040	0.000548
0.113024	0.125795	0.000595	0.015033	0.000555
0.113024	0.126778	0.000595	0.015025	0.000561
0.113024	0.127761	0.000594	0.015017	0.000568
0.113024	0.128744	0.000594	0.015009	0.000575
0.113024	0.129726	0.000593	0.015001	0.000583
0.113024	0.130709	0.000593	0.014992	0.000590
0.113024	0.131692	0.000593	0.014984	0.000597
0.113024	0.132675	0.000592	0.014976	0.000604
0.113024	0.133657	0.000592	0.014967	0.000611
0.113024	0.134640	0.000591	0.014958	0.000619
0.113024	0.135623	0.000591	0.014950	0.000626
0.113024	0.136606	0.000590	0.014941	0.000634
0.113024	0.137589	0.000590	0.014932	0.000642
0.113024	0.138571	0.000590	0.014923	0.000649
0.113024	0.139554	0.000589	0.014914	0.000657
0.113024	0.140537	0.000589	0.014904	0.000665
0.113024	0.141520	0.000588	0.014895	0.000673
0.113024	0.142502	0.000588	0.014885	0.000681
0.113024	0.143485	0.000587	0.014875	0.000689
0.113024	0.144468	0.000587	0.014866	0.000697
0.113024	0.145451	0.000586	0.014856	0.000705
0.113024	0.146434	0.000586	0.014846	0.000714
0.113024	0.147416	0.000585	0.014836	0.000722
0.113024	0.148399	0.000585	0.014825	0.000730
0.113024	0.149382	0.000584	0.014815	0.000739
0.113024	0.150365	0.000584	0.014804	0.000748
0.113024	0.151347	0.000583	0.014794	0.000756
0.113024	0.152330	0.000583	0.014783	0.000765
0.113024	0.153313	0.000582	0.014772	0.000774
0.113024	0.154296	0.000582	0.014761	0.000783
0.113024	0.155279	0.000581	0.014750	0.000792
0.113024	0.156261	0.000580	0.014738	0.000801
0.113024	0.157244	0.000580	0.014727	0.000810
0.113024	0.158227	0.000579	0.014715	0.000820
0.113024	0.159210	0.000579	0.014703	0.000829
0.113024	0.160192	0.000578	0.014691	0.000839
0.113024	0.161175	0.000578	0.014679	0.000848
0.113024	0.162158	0.000577	0.014667	0.000858
0.113024	0.163141	0.000576	0.014655	0.000868
0.113024	0.164124	0.000576	0.014642	0.000877
0.113024	0.165106	0.000575	0.014630	0.000887
0.113024	0.166089	0.000575	0.014617	0.000897
0.113024	0.167072	0.000574	0.014604	0.000907
