r[m]	z[m]	psi[Wb]	Bz[T]	Br[T]
0.113024	0.000000	0.000739	0.018310	0.000000
0.113024	0.000983	0.000739	0.018310	-0.000003
0.113024	0.001966	0.000739	0.018310	-0.000007
0.113024	0.002948	0.000739	0.018310	-0.000010
0.113024	0.003931	0.000739	0.018310	-0.000013
0.113024	0.004914	0.000739	0.018311	-0.000017
0.113024	0.005897	0.000739	0.018311	-0.000020
0.113024	0.006879	0.000739	0.018311	-0.000024
0.113024	0.007862	0.000739	0.018312	-0.000027
0.113024	0.008845	0.000739	0.018312	-0.000030
0.113024	0.009828	0.000739	0.018313	-0.000034
0.113024	0.010811	0.000739	0.018314	-0.000037
0.113024	0.011793	0.000739	0.018314	-0.000040
0.113024	0.012776	0.000739	0.018315	-0.000044
0.113024	0.013759	0.000739	0.018316	-0.000047
0.113024	0.014742	0.000739	0.018317	-0.000050
0.113024	0.015724	0.000739	0.018318	-0.000054
0.113024	0.016707	0.000739	0.018319	-0.000057
0.113024	0.017690	0.000739	0.018320	-0.000061
0.113024	0.018673	0.000739	0.018321	-0.000064
0.113024	0.019656	0.000739	0.018322	-0.000067
0.113024	0.020638	0.000739	0.018323	-0.000071
0.113024	0.021621	0.000739	0.018324	-0.000074
0.113024	0.022604	0.000739	0.018326	-0.000077
0.113024	0.023587	0.000739	0.018327	-0.000081
0.113024	0.024569	0.000739	0.018328	-0.000084
0.113024	0.025552	0.000739	0.018330	-0.000087
0.113024	0.026535	0.000740	0.018331	-0.000091
0.113024	0.027518	0.000740	0.018333	-0.000094
0.113024	0.028500	0.000740	0.018335	-0.000098
0.113024	0.029483	0.000740	0.018336	-0.000101
0.113024	0.030466	0.000740	0.018338	-0.000104
0.113024	0.031449	0.000740	0.018340	-0.000108
0.113024	0.032432	0.000740	0.018342	-0.000111
0.113024	0.033414	0.000740	0.018344	-0.000114
0.113024	0.034397	0.000740	0.018346	-0.000118
0.113024	0.035380	0.000740	0.018348	-0.000121
0.113024	0.036363	0.000740	0.018350	-0.000124
0.113024	0.037345	0.000740	0.018352	-0.000128
0.113024	0.038328	0.000740	0.018355	-0.000131
0.113024	0.039311	0.000741	0.018357	-0.000134
0.113024	0.040294	0.000741	0.018359	-0.000138
0.113024	0.041277	0.000741	0.018362	-0.000141
0.113024	0.042259	0.000741	0.018364	-0.000145
0.113024	0.043242	0.000741	0.018367	-0.000148
0.113024	0.044225	0.000741	0.018370	-0.000151
0.113024	0.045208	0.000741	0.018372	-0.000155
0.113024	0.046190	0.000741	0.018375	-0.000158
0.113024	0.047173	0.000741	0.018378	-0.000161
0.113024	0.048156	0.000742	0.018381	-0.000165
0.113024	0.049139	0.000742	0.018384	-0.000168
0.113024	0.050122	0.000742	0.018387	-0.000171
0.113024	0.051104	0.000742	0.018390	-0.000175
0.113024	0.052087	0.000742	0.018393	-0.000178
0.113024	0.053070	0.000742	0.018396	-0.000181
0.113024	0.054053	0.000742	0.018399	-0.000185
0.113024	0.055035	0.000742	0.018402	-0.000188
0.113024	0.056018	0.000743	0.018406	-0.000191
0.113024	0.057001	0.000743	0.018409	-0.000195
0.113024	0.057984	0.000743	0.018412	-0.000198
0.113024	0.058967	0.000743	0.018416	-0.000201
0.113024	0.059949	0.000743	0.018419	-0.000205
0.113024	0.060932	0.000743	0.018423	-0.000208
0.113024	0.061915	0.000743	0.018427	-0.000211
0.113024	0.062898	0.000743	0.018430	-0.000215
0.113024	0.063880	0.000744	0.018434	-0.000218
0.113024	0.064863	0.000744	0.018438	-0.000221
0.113024	0.065846	0.000744	0.018442	-0.000225
0.113024	0.066829	0.000744	0.018446	-0.000228
0.113024	0.067812	0.000744	0.018450	-0.000231
0.113024	0.068794	0.000744	0.018454	-0.000235
0.113024	0.069777	0.000745	0.018458	-0.000238
0.113024	0.070760	0.000745	0.018462	-0.000241
0.113024	0.071743	0.000745	0.018467	-0.000245
0.113024	0.072725	0.000745	0.018471	-0.000248
0.113024	0.073708	0.000745	0.018475	-0.000251
0.113024	0.074691	0.000745	0.018480	-0.000255
0.113024	0.075674	0.000746	0.018484	-0.000258
0.113024	0.076656	0.000746	0.018489	-0.000261
0.113024	0.077639	0.000746	0.018493	-0.000265
0.113024	0.078622	0.000746	0.018498	-0.000268
0.113024	0.079605	0.000746	0.018503	-0.000271
0.113024	0.080588	0.000747	0.018508	-0.000275
0.113024	0.081570	0.000747	0.018512	-0.000278
0.113024	0.082553	0.000747	0.018517	-0.000281
0.113024	0.083536	0.000747	0.018522	-0.000285
0.113024	0.084519	0.000747	0.018527	-0.000288
0.113024	0.085501	0.000748	0.018532	-0.000291
0.113024	0.086484	0.000748	0.018538	-0.000295
0.113024	0.087467	0.000748	0.018543	-0.000298
0.113024	0.088450	0.000748	0.018548	-0.000301
0.113024	0.089433	0.000748	0.018553	-0.000305
0.113024	0.090415	0.000749	0.018559	-0.000308
0.113024	0.091398	0.000749	0.018564	-0.000311
0.113024	0.092381	0.000749	0.018570	-0.000315
0.113024	0.093364	0.000749	0.018575	-0.000318
0.113024	0.094346	0.000749	0.018581	-0.000321
0.113024	0.095329	0.000750	0.018586	-0.000324
0.113024	0.096312	0.000750	0.018592	-0.000328
0.113024	0.097295	0.000750	0.018598	-0.000331
0.113024	0.098278	0.000750	0.018604	-0.000334
0.113024	0.099260	0.000751	0.018610	-0.000338
0.113024	0.100243	0.000751	0.018616	-0.000341
0.113024	0.101226	0.000751	0.018622	-0.000344
0.113024	0.102209	0.000751	0.018628	-0.000348
0.113024	0.103191	0.000752	0.018634	-0.000351
0.113024	0.104174	0.000752	0.018640	-0.000354
0.113024	0.105157	0.000752	0.018646	-0.000357
0.113024	0.106140	0.000752	0.018652	-0.000361
0.113024	0.107123	0.000753	0.018659	-0.000364
0.113024	0.108105	0.000753	0.018665	-0.000367
0.113024	0.109088	0.000753	0.018672	-0.000371
0.113024	0.110071	0.000753	0.018678	-0.000374
0.113024	0.111054	0.000754	0.018685	-0.000377
0.113024	0.112036	0.000754	0.018691	-0.000380
0.113024	0.113019	0.000754	0.018698	-0.000384
0.113024	0.114002	0.000754	0.018705	-0.000387
0.113024	0.114985	0.000755	0.018712	-0.000390
0.113024	0.115968	0.000755	0.018719	-0.000394
0.113024	0.116950	0.000755	0.018725	-0.000397
0.113024	0.117933	0.000756	0.018732	-0.000400
0.113024	0.118916	0.000756	0.018739	-0.000403
0.113024	0.119899	0.000756	0.018747	-0.000407
0.113024	0.120881	0.000756	0.018754	-0.000410
0.113024	0.121864	0.000757	0.018761	-0.000413
0.113024	0.122847	0.000757	0.018768	-0.000416
0.113024	0.123830	0.000757	0.018776	-0.000420
0.113024	0.124813	0.000758	0.018783	-0.000423
0.113024	0.125795	0.000758	0.018790	-0.000426
0.113024	0.126778	0.000758	0.018798	-0.000429
0.113024	0.127761	0.000758	0.018805	-0.000433
0.113024	0.128744	0.000759	0.018813	-0.000436
0.113024	0.129726	0.000759	0.018821	-0.000439
0.113024	0.130709	0.000759	0.018829	-0.000442
0.113024	0.131692	0.000760	0.018836	-0.000446
0.113024	0.132675	0.000760	0.018844	-0.000449
0.113024	0.133657	0.000760	0.018852	-0.000452
0.113024	0.134640	0.000761	0.018860	-0.000455
0.113024	0.135623	0.000761	0.018868	-0.000459
0.113024	0.136606	0.000761	0.018876	-0.000462
0.113024	0.137589	0.000762	0.018884	-0.000465
0.113024	0.138571	0.000762	0.018892	-0.000468
