r[m]	z[m]	psi[Wb]	Bz[T]	Br[T]
0.113024	0.000000	0.000475	0.012226	0.000000
0.113024	0.000983	0.000475	0.012226	0.000013
0.113024	0.001966	0.000475	0.012226	0.000026
0.113024	0.002948	0.000475	0.012225	0.000039
0.113024	0.003931	0.000475	0.012224	0.000052
0.113024	0.004914	0.000475	0.012224	0.000065
0.113024	0.005897	0.000475	0.012222	0.000078
0.113024	0.006879	0.000475	0.012221	0.000091
0.113024	0.007862	0.000475	0.012220	0.000104
0.113024	0.008845	0.000475	0.012218	0.000117
0.113024	0.009828	0.000475	0.012216	0.000130
0.113024	0.010811	0.000474	0.012214	0.000143
0.113024	0.011793	0.000474	0.012212	0.000156
0.113024	0.012776	0.000474	0.012209	0.000169
0.113024	0.013759	0.000474	0.012206	0.000183
0.113024	0.014742	0.000474	0.012204	0.000196
0.113024	0.015724	0.000474	0.012201	0.000209
0.113024	0.016707	0.000474	0.012197	0.000222
0.113024	0.017690	0.000474	0.012194	0.000235
0.113024	0.018673	0.000473	0.012190	0.000248
0.113024	0.019656	0.000473	0.012186	0.000261
0.113024	0.020638	0.000473	0.012182	0.000275
0.113024	0.021621	0.000473	0.012178	0.000288
0.113024	0.022604	0.000473	0.012173	0.000301
0.113024	0.023587	0.000472	0.012169	0.000314
0.113024	0.024569	0.000472	0.012164	0.000328
0.113024	0.025552	0.000472	0.012158	0.000341
0.113024	0.026535	0.000472	0.012153	0.000354
0.113024	0.027518	0.000471	0.012148	0.000368
0.113024	0.028500	0.000471	0.012142	0.000381
0.113024	0.029483	0.000471	0.012136	0.000395
0.113024	0.030466	0.000471	0.012130	0.000408
0.113024	0.031449	0.000470	0.012123	0.000422
0.113024	0.032432	0.000470	0.012117	0.000435
0.113024	0.033414	0.000470	0.012110	0.000449
0.113024	0.034397	0.000469	0.012103	0.000462
0.113024	0.035380	0.000469	0.012096	0.000476
0.113024	0.036363	0.000469	0.012089	0.000490
0.113024	0.037345	0.000468	0.012081	0.000503
0.113024	0.038328	0.000468	0.012073	0.000517
0.113024	0.039311	0.000468	0.012065	0.000531
0.113024	0.040294	0.000467	0.012057	0.000545
0.113024	0.041277	0.000467	0.012048	0.000558
0.113024	0.042259	0.000467	0.012040	0.000572
0.113024	0.043242	0.000466	0.012031	0.000586
0.113024	0.044225	0.000466	0.012022	0.000600
0.113024	0.045208	0.000465	0.012012	0.000614
0.113024	0.046190	0.000465	0.012003	0.000628
0.113024	0.047173	0.000464	0.011993	0.000643
0.113024	0.048156	0.000464	0.011983	0.000657
