r[m]	z[m]	psi[Wb]	Bz[T]	Br[T]
0.113024	0.000000	0.000245	0.006809	0.000000
0.113024	0.000983	0.000245	0.006809	0.000025
0.113024	0.001966	0.000245	0.006808	0.000049
0.113024	0.002948	0.000245	0.006807	0.000074
0.113024	0.003931	0.000244	0.006805	0.000098
0.113024	0.004914	0.000244	0.006804	0.000123
0.113024	0.005897	0.000244	0.006801	0.000148
0.113024	0.006879	0.000244	0.006799	0.000172
0.113024	0.007862	0.000244	0.006796	0.000197
0.113024	0.008845	0.000244	0.006792	0.000221
0.113024	0.009828	0.000244	0.006788	0.000246
0.113024	0.010811	0.000244	0.006784	0.000271
0.113024	0.011793	0.000243	0.006779	0.000295
0.113024	0.012776	0.000243	0.006774	0.000320
0.113024	0.013759	0.000243	0.006769	0.000345
0.113024	0.014742	0.000243	0.006763	0.000369
0.113024	0.015724	0.000242	0.006756	0.000394
0.113024	0.016707	0.000242	0.006749	0.000419
0.113024	0.017690	0.000242	0.006742	0.000444
0.113024	0.018673	0.000242	0.006735	0.000468
0.113024	0.019656	0.000241	0.006727	0.000493
0.113024	0.020638	0.000241	0.006718	0.000518
0.113024	0.021621	0.000240	0.006709	0.000543
0.113024	0.022604	0.000240	0.006700	0.000568
0.113024	0.023587	0.000240	0.006690	0.000593
0.113024	0.024569	0.000239	0.006680	0.000618
0.113024	0.025552	0.000239	0.006670	0.000643
0.113024	0.026535	0.000238	0.006659	0.000668
0.113024	0.027518	0.000238	0.006647	0.000693
0.113024	0.028500	0.000237	0.006636	0.000718
0.113024	0.029483	0.000237	0.006623	0.000743
0.113024	0.030466	0.000236	0.006611	0.000768
0.113024	0.031449	0.000236	0.006598	0.000793
0.113024	0.032432	0.000235	0.006584	0.000818
0.113024	0.033414	0.000235	0.006570	0.000843
0.113024	0.034397	0.000234	0.006556	0.000868
0.113024	0.035380	0.000233	0.006541	0.000894
0.113024	0.036363	0.000233	0.006526	0.000919
0.113024	0.037345	0.000232	0.006510	0.000944
0.113024	0.038328	0.000232	0.006494	0.000970
0.113024	0.039311	0.000231	0.006477	0.000995
0.113024	0.040294	0.000230	0.006460	0.001021
0.113024	0.041277	0.000229	0.006443	0.001046
0.113024	0.042259	0.000229	0.006425	0.001072
0.113024	0.043242	0.000228	0.006406	0.001097
0.113024	0.044225	0.000227	0.006388	0.001123
0.113024	0.045208	0.000226	0.006368	0.001149
0.113024	0.046190	0.000226	0.006349	0.001174
0.113024	0.047173	0.000225	0.006329	0.001200
0.113024	0.048156	0.000224	0.006308	0.001226
0.113024	0.049139	0.000223	0.006287	0.001252
0.113024	0.050122	0.000222	0.006265	0.001278
0.113024	0.051104	0.000221	0.006243	0.001304
0.113024	0.052087	0.000220	0.006221	0.001330
0.113024	0.053070	0.000219	0.006198	0.001356
0.113024	0.054053	0.000218	0.006175	0.001382
0.113024	0.055035	0.000217	0.006151	0.001408
0.113024	0.056018	0.000216	0.006126	0.001434
0.113024	0.057001	0.000215	0.006102	0.001461
0.113024	0.057984	0.000214	0.006076	0.001487
0.113024	0.058967	0.000213	0.006051	0.001513
0.113024	0.059949	0.000212	0.006024	0.001540
0.113024	0.060932	0.000211	0.005997	0.001566
0.113024	0.061915	0.000210	0.005970	0.001593
0.113024	0.062898	0.000209	0.005943	0.001619
0.113024	0.063880	0.000208	0.005914	0.001646
0.113024	0.064863	0.000207	0.005886	0.001673
0.113024	0.065846	0.000205	0.005856	0.001699
0.113024	0.066829	0.000204	0.005827	0.001726
0.113024	0.067812	0.000203	0.005796	0.001753
0.113024	0.068794	0.000202	0.005766	0.001780
0.113024	0.069777	0.000201	0.005734	0.001807
0.113024	0.070760	0.000199	0.005702	0.001834
0.113024	0.071743	0.000198	0.005670	0.001861
0.113024	0.072725	0.000197	0.005637	0.001888
0.113024	0.073708	0.000195	0.005604	0.001915
0.113024	0.074691	0.000194	0.005570	0.001943
0.113024	0.075674	0.000193	0.005536	0.001970
0.113024	0.076656	0.000191	0.005501	0.001997
0.113024	0.077639	0.000190	0.005465	0.002025
0.113024	0.078622	0.000188	0.005429	0.002052
0.113024	0.079605	0.000187	0.005392	0.002079
0.113024	0.080588	0.000186	0.005355	0.002107
0.113024	0.081570	0.000184	0.005317	0.002135
0.113024	0.082553	0.000183	0.005279	0.002162
0.113024	0.083536	0.000181	0.005240	0.002190
0.113024	0.084519	0.000180	0.005201	0.002218
0.113024	0.085501	0.000178	0.005161	0.002245
0.113024	0.086484	0.000176	0.005120	0.002273
0.113024	0.087467	0.000175	0.005079	0.002301
0.113024	0.088450	0.000173	0.005037	0.002329
0.113024	0.089433	0.000172	0.004995	0.002357
0.113024	0.090415	0.000170	0.004952	0.002385
0.113024	0.091398	0.000168	0.004908	0.002413
0.113024	0.092381	0.000167	0.004864	0.002441
0.113024	0.093364	0.000165	0.004819	0.002469
0.113024	0.094346	0.000163	0.004774	0.002497
0.113024	0.095329	0.000161	0.004728	0.002525
0.113024	0.096312	0.000160	0.004681	0.002553
0.113024	0.097295	0.000158	0.004633	0.002582
0.113024	0.098278	0.000156	0.004585	0.002610
0.113024	0.099260	0.000154	0.004537	0.002638
0.113024	0.100243	0.000152	0.004487	0.002666
0.113024	0.101226	0.000150	0.004437	0.002694
0.113024	0.102209	0.000149	0.004387	0.002723
0.113024	0.103191	0.000147	0.004335	0.002751
0.113024	0.104174	0.000145	0.004283	0.002779
0.113024	0.105157	0.000143	0.004231	0.002808
0.113024	0.106140	0.000141	0.004177	0.002836
0.113024	0.107123	0.000139	0.004123	0.002864
0.113024	0.108105	0.000137	0.004068	0.002893
0.113024	0.109088	0.000135	0.004013	0.002921
0.113024	0.110071	0.000133	0.003956	0.002949
0.113024	0.111054	0.000131	0.003899	0.002977
0.113024	0.112036	0.000129	0.003842	0.003005
0.113024	0.113019	0.000126	0.003783	0.003034
0.113024	0.114002	0.000124	0.003724	0.003062
0.113024	0.114985	0.000122	0.003664	0.003090
0.113024	0.115968	0.000120	0.003603	0.003118
0.113024	0.116950	0.000118	0.003541	0.003146
0.113024	0.117933	0.000116	0.003479	0.003174
0.113024	0.118916	0.000113	0.003416	0.003202
0.113024	0.119899	0.000111	0.003352	0.003230
0.113024	0.120881	0.000109	0.003287	0.003257
0.113024	0.121864	0.000107	0.003221	0.003285
0.113024	0.122847	0.000104	0.003155	0.003313
0.113024	0.123830	0.000102	0.003088	0.003340
0.113024	0.124813	0.000100	0.003019	0.003367
0.113024	0.125795	0.000097	0.002950	0.003395
0.113024	0.126778	0.000095	0.002880	0.003422
0.113024	0.127761	0.000092	0.002809	0.003449
0.113024	0.128744	0.000090	0.002738	0.003476
0.113024	0.129726	0.000088	0.002665	0.003503
0.113024	0.130709	0.000085	0.002591	0.003529
0.113024	0.131692	0.000083	0.002517	0.003555
0.113024	0.132675	0.000080	0.002441	0.003582
0.113024	0.133657	0.000078	0.002365	0.003608
0.113024	0.134640	0.000075	0.002288	0.003634
0.113024	0.135623	0.000073	0.002209	0.003659
0.113024	0.136606	0.000070	0.002130	0.003685
0.113024	0.137589	0.000067	0.002049	0.003710
0.113024	0.138571	0.000065	0.001968	0.003735
0.113024	0.139554	0.000062	0.001885	0.003759
0.113024	0.140537	0.000060	0.001802	0.003784
0.113024	0.141520	0.000057	0.001717	0.003808
0.113024	0.142502	0.000054	0.001631	0.003831
0.113024	0.143485	0.000052	0.001544	0.003855
0.113024	0.144468	0.000049	0.001456	0.003878
0.113024	0.145451	0.000046	0.001367	0.003900
0.113024	0.146434	0.000043	0.001277	0.003923
0.113024	0.147416	0.000041	0.001186	0.003945
0.113024	0.148399	0.000038	0.001093	0.003966
0.113024	0.149382	0.000035	0.000999	0.003987
0.113024	0.150365	0.000032	0.000904	0.004008
0.113024	0.151347	0.000030	0.000808	0.004028
0.113024	0.152330	0.000027	0.000710	0.004047
0.113024	0.153313	0.000024	0.000611	0.004066
0.113024	0.154296	0.000021	0.000511	0.004085
0.113024	0.155279	0.000018	0.000409	0.004103
0.113024	0.156261	0.000015	0.000306	0.004120
0.113024	0.157244	0.000013	0.000202	0.004136
0.113024	0.158227	0.000010	0.000096	0.004152
0.113024	0.159210	0.000007	-0.000011	0.004167
0.113024	0.160192	0.000004	-0.000120	0.004182
0.113024	0.161175	0.000001	-0.000230	0.004195
0.113024	0.162158	-0.000002	-0.000341	0.004208
0.113024	0.163141	-0.000005	-0.000455	0.004220
0.113024	0.164124	-0.000008	-0.000569	0.004231
0.113024	0.165106	-0.000011	-0.000686	0.004241
0.113024	0.166089	-0.000014	-0.000804	0.004250
0.113024	0.167072	-0.000017	-0.000923	0.004258
0.113024	0.168055	-0.000020	-0.001045	0.004265
0.113024	0.169037	-0.000023	-0.001168	0.004270
0.113024	0.170020	-0.000026	-0.001293	0.004275
0.113024	0.171003	-0.000029	-0.001420	0.004278
0.113024	0.171986	-0.000032	-0.001548	0.004280
0.113024	0.172969	-0.000035	-0.001679	0.004280
0.113024	0.173951	-0.000038	-0.001811	0.004279
0.113024	0.174934	-0.000041	-0.001946	0.004277
0.113024	0.175917	-0.000044	-0.002082	0.004273
0.113024	0.176900	-0.000047	-0.002221	0.004267
0.113024	0.177882	-0.000050	-0.002362	0.004259
0.113024	0.178865	-0.000053	-0.002505	0.004250
0.113024	0.179848	-0.000056	-0.002650	0.004238
0.113024	0.180831	-0.000059	-0.002798	0.004225
0.113024	0.181813	-0.000061	-0.002947	0.004209
0.113024	0.182796	-0.000064	-0.003100	0.004191
0.113024	0.183779	-0.000067	-0.003255	0.004170
0.113024	0.184762	-0.000070	-0.003413	0.004147
0.113024	0.185745	-0.000073	-0.003573	0.004121
0.113024	0.186727	-0.000076	-0.003736	0.004092
0.113024	0.187710	-0.000079	-0.003902	0.004061
0.113024	0.188693	-0.000082	-0.004071	0.004026
0.113024	0.189676	-0.000084	-0.004243	0.003987
0.113024	0.190658	-0.000087	-0.004419	0.003946
0.113024	0.191641	-0.000090	-0.004598	0.003900
0.113024	0.192624	-0.000093	-0.004780	0.003850
0.113024	0.193607	-0.000095	-0.004966	0.003796
0.113024	0.194590	-0.000098	-0.005156	0.003737
0.113024	0.195572	-0.000101	-0.005350	0.003674
0.113024	0.196555	-0.000103	-0.005548	0.003605
0.113024	0.197538	-0.000106	-0.005751	0.003530
0.113024	0.198521	-0.000108	-0.005959	0.003450
0.113024	0.199503	-0.000110	-0.006172	0.003363
0.113024	0.200486	-0.000113	-0.006391	0.003269
0.113024	0.201469	-0.000115	-0.006616	0.003168
0.113024	0.202452	-0.000117	-0.006847	0.003059
0.113024	0.203435	-0.000119	-0.007085	0.002941
0.113024	0.204417	-0.000121	-0.007332	0.002814
0.113024	0.205400	-0.000123	-0.007587	0.002676
0.113024	0.206383	-0.000125	-0.007852	0.002527
0.113024	0.207366	-0.000127	-0.008128	0.002366
0.113024	0.208348	-0.000128	-0.008417	0.002191
0.113024	0.209331	-0.000130	-0.008721	0.002000
0.113024	0.210314	-0.000131	-0.009041	0.001790
0.113024	0.211297	-0.000132	-0.009380	0.001552
0.113024	0.212280	-0.000133	-0.009736	0.001240
0.113024	0.213262	-0.000134	-0.010092	0.002845
0.113024	0.214245	-0.000137	-0.011260	0.003276
0.113024	0.215228	-0.000139	-0.011960	0.001374
0.113024	0.216211	-0.000139	-0.012517	0.000650
0.113024	0.217193	-0.000139	-0.013075	0.000350
0.113024	0.218176	-0.000140	-0.013653	0.000128
0.113024	0.219159	-0.000140	-0.014253	-0.000063
0.113024	0.220142	-0.000140	-0.014874	-0.000230
0.113024	0.221125	-0.000139	-0.015514	-0.000378
0.113024	0.222107	-0.000139	-0.016173	-0.000509
0.113024	0.223090	-0.000139	-0.016850	-0.000622
0.113024	0.224073	-0.000138	-0.017544	-0.000721
0.113024	0.225056	-0.000138	-0.018256	-0.000804
0.113024	0.226038	-0.000137	-0.018984	-0.000873
0.113024	0.227021	-0.000136	-0.019730	-0.000928
0.113024	0.228004	-0.000136	-0.020494	-0.000970
0.113024	0.228987	-0.000135	-0.021276	-0.000999
0.113024	0.229969	-0.000134	-0.022078	-0.001014
0.113024	0.230952	-0.000134	-0.022900	-0.001017
0.113024	0.231935	-0.000133	-0.023745	-0.001007
0.113024	0.232918	-0.000132	-0.024613	-0.000985
0.113024	0.233901	-0.000132	-0.025507	-0.000951
0.113024	0.234883	-0.000131	-0.026430	-0.000905
0.113024	0.235866	-0.000130	-0.027385	-0.000845
0.113024	0.236849	-0.000130	-0.028364	-0.000847
0.113024	0.237832	-0.000129	-0.029284	-0.000936
0.113024	0.238814	-0.000128	-0.030192	-0.001045
0.113024	0.239797	-0.000128	-0.031088	-0.001158
0.113024	0.240780	-0.000127	-0.031978	-0.001272
0.113024	0.241763	-0.000126	-0.032862	-0.001383
0.113024	0.242746	-0.000125	-0.033739	-0.001488
0.113024	0.243728	-0.000124	-0.034606	-0.001588
0.113024	0.244711	-0.000123	-0.035463	-0.001682
0.113024	0.245694	-0.000121	-0.036308	-0.001775
0.113024	0.246677	-0.000120	-0.037145	-0.001864
0.113024	0.247659	-0.000119	-0.037974	-0.001951
0.113024	0.248642	-0.000117	-0.038795	-0.002035
0.113024	0.249625	-0.000116	-0.039608	-0.002114
0.113024	0.250608	-0.000114	-0.040412	-0.002190
0.113024	0.251591	-0.000113	-0.041208	-0.002262
0.113024	0.252573	-0.000111	-0.041994	-0.002330
0.113024	0.253556	-0.000110	-0.042772	-0.002396
0.113024	0.254539	-0.000108	-0.043541	-0.002458
0.113024	0.255522	-0.000106	-0.044301	-0.002517
0.113024	0.256504	-0.000104	-0.045053	-0.002574
0.113024	0.257487	-0.000103	-0.045795	-0.002628
0.113024	0.258470	-0.000101	-0.046530	-0.002680
0.113024	0.259453	-0.000099	-0.047255	-0.002729
0.113024	0.260436	-0.000097	-0.047973	-0.002776
0.113024	0.261418	-0.000095	-0.048682	-0.002822
0.113024	0.262401	-0.000093	-0.049383	-0.002865
0.113024	0.263384	-0.000091	-0.050076	-0.002907
0.113024	0.264367	-0.000089	-0.050762	-0.002947
0.113024	0.265349	-0.000087	-0.051439	-0.002986
0.113024	0.266332	-0.000085	-0.052109	-0.003022
0.113024	0.267315	-0.000083	-0.052770	-0.003058
0.113024	0.268298	-0.000081	-0.053425	-0.003092
0.113024	0.269281	-0.000078	-0.054072	-0.003124
0.113024	0.270263	-0.000076	-0.054711	-0.003156
0.113024	0.271246	-0.000074	-0.055343	-0.003186
0.113024	0.272229	-0.000072	-0.055968	-0.003215
0.113024	0.273212	-0.000069	-0.056585	-0.003242
0.113024	0.274194	-0.000067	-0.057196	-0.003269
0.113024	0.275177	-0.000065	-0.057799	-0.003294
0.113024	0.276160	-0.000063	-0.058396	-0.003319
0.113024	0.277143	-0.000060	-0.058985	-0.003343
0.113024	0.278125	-0.000058	-0.059568	-0.003365
0.113024	0.279108	-0.000056	-0.060144	-0.003387
