r[m]	z[m]	psi[Wb]	Bz[T]	Br[T]
0.129623	-0.851084	0	0.040662	0.002666
0.129623	-0.750841	0	0.035310	0.003336
0.129623	-0.650597	0	0.028658	0.003773
0.129623	-0.551337	0	0.020310	0.004311
0.129623	-0.451094	0	0.008045	0.005568
0.129623	-0.350851	0	-0.013552	0.008557
0.129623	-0.250608	0	-0.051822	0.011488
0.129623	-0.151347	0	-0.089373	0.005663
0.129623	-0.051104	0	-0.108496	0.001383
0.129623	0.049139	0	-0.108675	-0.001329
0.129623	0.149382	0	-0.089955	-0.005527
0.129623	0.248642	0	-0.052679	-0.011472
0.129623	0.348885	0	-0.014131	-0.008637
0.129623	0.449128	0	0.007737	-0.005607
0.129623	0.549372	0	0.020118	-0.004326
0.129623	0.648632	0	0.028513	-0.003782
0.129623	0.748875	0	0.035192	-0.003346
0.129623	0.849118	0	0.040570	-0.002683
0.386319	0.988672	0	0.053496	-0.005242
0.536628	0.988672	0	0.066376	-0.012411
0.583478	0.849118	0	0.047491	-0.025300
0.583478	0.748875	0	0.035164	-0.021900
0.583478	0.648632	0	0.027890	-0.017708
0.583478	0.549372	0	0.024133	-0.014226
0.583478	0.449128	0	0.023219	-0.011620
0.583478	0.348885	0	0.025614	-0.010023
0.583478	0.248642	0	0.024434	-0.013401
0.583478	0.149382	0	0.025472	-0.007220
0.583478	0.049139	0	0.027036	-0.002289
0.589334	-0.151347	0	0.025127	0.007126
0.589334	-0.250608	0	0.023956	0.013653
0.589334	-0.350851	0	0.025465	0.009656
0.589334	-0.451094	0	0.023077	0.011517
0.589334	-0.551337	0	0.023995	0.014282
0.589334	-0.650597	0	0.027760	0.017922
0.589334	-0.750841	0	0.035097	0.022321
0.589334	-0.851084	0	0.047690	0.025996
0.536628	-0.990638	0	0.066589	0.012164
0.386319	-0.990638	0	0.053572	0.005130
