0.213103	0.335126
0.209745	0.336109
0.207335	0.337092
0.205490	0.338075
0.203940	0.339058
0.202533	0.340040
0.201351	0.341023
0.200242	0.342006
0.199223	0.342989
0.198295	0.343971
0.197432	0.344954
0.196612	0.345937
0.195881	0.346920
0.195179	0.347903
0.194532	0.348885
0.193896	0.349868
0.193318	0.350851
0.192755	0.351834
0.192251	0.352816
0.191747	0.353799
0.191276	0.354782
0.190845	0.355765
0.190410	0.356748
0.190002	0.357730
0.189637	0.358713
0.189271	0.359696
0.188940	0.360679
0.188615	0.361661
0.188312	0.362644
0.188026	0.363627
0.187739	0.364610
0.187481	0.365593
0.187247	0.366575
0.187000	0.367558
0.186783	0.368541
0.186594	0.369524
0.186404	0.370506
0.186215	0.371489
0.186054	0.372472
0.185896	0.373455
0.185765	0.374438
0.185633	0.375420
0.185501	0.376403
0.185396	0.377386
0.185290	0.378369
0.185211	0.379351
0.185133	0.380334
0.185059	0.381317
0.185009	0.382300
0.184959	0.383282
0.184928	0.384265
0.184902	0.385248
0.184884	0.386231
0.184884	0.387214
0.184884	0.388196
0.184902	0.389179
0.184928	0.390162
0.184959	0.391145
0.185005	0.392127
0.185059	0.393110
0.185133	0.394093
0.185185	0.395076
0.185287	0.396059
0.185369	0.397041
0.185475	0.398024
0.185595	0.399007
0.185723	0.399990
0.185870	0.400972
0.186005	0.401955
0.186160	0.402938
0.186344	0.403921
0.186529	0.404904
0.186713	0.405886
0.186919	0.406869
0.187136	0.407852
0.187379	0.408835
0.187623	0.409817
0.187888	0.410800
0.188140	0.411783
0.188456	0.412766
0.188742	0.413749
0.189058	0.414731
0.189412	0.415714
0.189767	0.416697
0.190124	0.417680
0.190520	0.418662
0.190944	0.419645
0.191365	0.420628
0.191820	0.421611
0.192307	0.422594
0.192822	0.423576
0.193340	0.424559
0.193897	0.425542
0.194509	0.426525
0.195131	0.427507
0.195803	0.428490
0.196531	0.429473
0.197280	0.430456
0.198097	0.431438
0.198991	0.432421
0.199927	0.433404
0.200972	0.434387
0.202131	0.435370
0.203393	0.436352
0.204863	0.437335
0.206604	0.438318
0.208662	0.439301
0.211640	0.440283
0.223500	0.440283
0.226685	0.439301
0.229099	0.438318
0.231035	0.437335
0.232694	0.436352
0.234206	0.435370
0.235555	0.434387
0.236823	0.433404
0.237967	0.432421
0.239056	0.431438
0.240059	0.430456
0.241022	0.429473
0.241913	0.428490
0.242776	0.427507
0.243610	0.426525
0.244352	0.425542
0.245108	0.424559
0.245816	0.423576
0.246476	0.422594
0.247119	0.421611
0.247722	0.420628
0.248313	0.419645
0.248864	0.418662
0.249409	0.417680
0.249925	0.416697
0.250414	0.415714
0.250876	0.414731
0.251336	0.413749
0.251761	0.412766
0.252182	0.411783
0.252573	0.410800
0.252932	0.409817
0.253291	0.408835
0.253625	0.407852
0.253944	0.406869
0.254244	0.405886
0.254539	0.404904
0.254807	0.403921
0.255069	0.402938
0.255295	0.401955
0.255534	0.400972
0.255734	0.399990
0.255928	0.399007
0.256104	0.398024
0.256271	0.397041
0.256413	0.396059
0.256556	0.395076
0.256675	0.394093
0.256783	0.393110
0.256865	0.392127
0.256945	0.391145
0.257008	0.390162
0.257061	0.389179
0.257103	0.388196
0.257127	0.387214
0.257127	0.386231
0.257127	0.385248
0.257103	0.384265
0.257055	0.383282
0.257008	0.382300
0.256952	0.381317
0.256865	0.380334
0.256770	0.379351
0.256675	0.378369
0.256556	0.377386
0.256413	0.376403
0.256268	0.375420
0.256093	0.374438
0.255904	0.373455
0.255709	0.372472
0.255490	0.371489
0.255267	0.370506
0.255010	0.369524
0.254744	0.368541
0.254446	0.367558
0.254158	0.366575
0.253830	0.365593
0.253499	0.364610
0.253131	0.363627
0.252762	0.362644
0.252364	0.361661
0.251946	0.360679
0.251500	0.359696
0.251043	0.358713
0.250556	0.357730
0.250027	0.356748
0.249495	0.355765
0.248929	0.354782
0.248331	0.353799
0.247708	0.352816
0.247058	0.351834
0.246369	0.350851
0.245663	0.349868
0.244874	0.348885
0.244079	0.347903
0.243217	0.346920
0.242306	0.345937
0.241357	0.344954
0.240323	0.343971
0.239215	0.342989
0.238041	0.342006
0.236768	0.341023
0.235332	0.340040
0.233776	0.339058
0.232018	0.338075
0.229999	0.337092
0.227400	0.336109
0.223760	0.335126
0.239162	-0.518906
0.232616	-0.517923
0.228293	-0.516940
0.224856	-0.515957
0.221927	-0.514974
0.219332	-0.513992
0.217027	-0.513009
0.214913	-0.512026
0.212962	-0.511043
0.211125	-0.510061
0.209429	-0.509078
0.207808	-0.508095
0.206291	-0.507112
0.204849	-0.506129
0.203474	-0.505147
0.202150	-0.504164
0.200899	-0.503181
0.199686	-0.502198
0.198531	-0.501216
0.197411	-0.500233
0.196339	-0.499250
0.195308	-0.498267
0.194299	-0.497284
0.193333	-0.496302
0.192402	-0.495319
0.191495	-0.494336
0.190617	-0.493353
0.189763	-0.492371
0.188944	-0.491388
0.188145	-0.490405
0.187367	-0.489422
0.186615	-0.488439
0.185881	-0.487457
0.185170	-0.486474
0.184474	-0.485491
0.183801	-0.484508
0.183141	-0.483526
0.182503	-0.482543
0.181887	-0.481560
0.181281	-0.480577
0.180690	-0.479594
0.180111	-0.478612
0.179556	-0.477629
0.179013	-0.476646
0.178482	-0.475663
0.177968	-0.474681
0.177463	-0.473698
0.176970	-0.472715
0.176497	-0.471732
0.176030	-0.470750
0.175580	-0.469767
0.175132	-0.468784
0.174702	-0.467801
0.174288	-0.466818
0.173880	-0.465836
0.173480	-0.464853
0.173094	-0.463870
0.172716	-0.462887
0.172352	-0.461905
0.171994	-0.460922
0.171643	-0.459939
0.171305	-0.458956
0.170982	-0.457973
0.170665	-0.456991
0.170351	-0.456008
0.170049	-0.455025
0.169762	-0.454042
0.169479	-0.453060
0.169201	-0.452077
0.168930	-0.451094
0.168677	-0.450111
0.168425	-0.449128
0.168185	-0.448146
0.167949	-0.447163
0.167719	-0.446180
0.167497	-0.445197
0.167287	-0.444215
0.167085	-0.443232
0.166890	-0.442249
0.166698	-0.441266
0.166515	-0.440283
0.166342	-0.439301
0.166176	-0.438318
0.166011	-0.437335
0.165861	-0.436352
0.165714	-0.435370
0.165576	-0.434387
0.165438	-0.433404
0.165309	-0.432421
0.165192	-0.431438
0.165076	-0.430456
0.164970	-0.429473
0.164874	-0.428490
0.164781	-0.427507
0.164688	-0.426525
0.164611	-0.425542
0.164534	-0.424559
0.164466	-0.423576
0.164406	-0.422594
0.164346	-0.421611
0.164303	-0.420628
0.164260	-0.419645
0.164218	-0.418662
0.164192	-0.417680
0.164166	-0.416697
0.164149	-0.415714
0.164132	-0.414731
0.164132	-0.413749
0.164132	-0.412766
0.164132	-0.411783
0.164149	-0.410800
0.164166	-0.409817
0.164192	-0.408835
0.164222	-0.407852
0.164257	-0.406869
0.164300	-0.405886
0.164352	-0.404904
0.164409	-0.403921
0.164470	-0.402938
0.164539	-0.401955
0.164618	-0.400972
0.164697	-0.399990
0.164784	-0.399007
0.164872	-0.398024
0.164978	-0.397041
0.165078	-0.396059
0.165193	-0.395076
0.165314	-0.394093
0.165439	-0.393110
0.165572	-0.392127
0.165707	-0.391145
0.165852	-0.390162
0.166006	-0.389179
0.166164	-0.388196
0.166334	-0.387214
0.166508	-0.386231
0.166684	-0.385248
0.166867	-0.384265
0.167065	-0.383282
0.167266	-0.382300
0.167470	-0.381317
0.167687	-0.380334
0.167906	-0.379351
0.168133	-0.378369
0.168367	-0.377386
0.168616	-0.376403
0.168867	-0.375420
0.169123	-0.374438
0.169385	-0.373455
0.169660	-0.372472
0.169946	-0.371489
0.170235	-0.370506
0.170537	-0.369524
0.170841	-0.368541
0.171152	-0.367558
0.171480	-0.366575
0.171812	-0.365593
0.172151	-0.364610
0.172497	-0.363627
0.172857	-0.362644
0.173225	-0.361661
0.173600	-0.360679
0.173987	-0.359696
0.174381	-0.358713
0.174790	-0.357730
0.175198	-0.356748
0.175624	-0.355765
0.176064	-0.354782
0.176512	-0.353799
0.176966	-0.352816
0.177431	-0.351834
0.177907	-0.350851
0.178395	-0.349868
0.178901	-0.348885
0.179407	-0.347903
0.179939	-0.346920
0.180472	-0.345937
0.181019	-0.344954
0.181580	-0.343971
0.182157	-0.342989
0.182748	-0.342006
0.183356	-0.341023
0.183970	-0.340040
0.184603	-0.339058
0.185255	-0.338075
0.185921	-0.337092
0.186600	-0.336109
0.187295	-0.335126
0.188009	-0.334144
0.188743	-0.333161
0.189493	-0.332178
0.190265	-0.331195
0.191054	-0.330213
0.191854	-0.329230
0.192697	-0.328247
0.193552	-0.327264
0.194419	-0.326281
0.195324	-0.325299
0.196253	-0.324316
0.197211	-0.323333
0.198199	-0.322350
0.199207	-0.321368
0.200258	-0.320385
0.201332	-0.319402
0.202441	-0.318419
0.203597	-0.317437
0.204803	-0.316454
0.206028	-0.315471
0.207329	-0.314488
0.208649	-0.313505
0.210040	-0.312523
0.211504	-0.311540
0.213032	-0.310557
0.214625	-0.309574
0.216323	-0.308592
0.218119	-0.307609
0.220000	-0.306626
0.222033	-0.305643
0.224225	-0.304660
0.226628	-0.303678
0.229290	-0.302695
0.232308	-0.301712
0.235790	-0.300729
0.240197	-0.299747
0.246849	-0.298764
0.262655	-0.298764
0.269397	-0.299747
0.273865	-0.300729
0.277471	-0.301712
0.280555	-0.302695
0.283262	-0.303678
0.285736	-0.304660
0.288016	-0.305643
0.290122	-0.306626
0.292090	-0.307609
0.293945	-0.308592
0.295705	-0.309574
0.297381	-0.310557
0.298971	-0.311540
0.300501	-0.312523
0.301956	-0.313505
0.303363	-0.314488
0.304705	-0.315471
0.306012	-0.316454
0.307261	-0.317437
0.308479	-0.318419
0.309656	-0.319402
0.310798	-0.320385
0.311899	-0.321368
0.312976	-0.322350
0.314016	-0.323333
0.315021	-0.324316
0.316008	-0.325299
0.316963	-0.326281
0.317900	-0.327264
0.318796	-0.328247
0.319680	-0.329230
0.320551	-0.330213
0.321382	-0.331195
0.322203	-0.332178
0.323000	-0.333161
0.323774	-0.334144
0.324540	-0.335126
0.325275	-0.336109
0.326003	-0.337092
0.326711	-0.338075
0.327401	-0.339058
0.328073	-0.340040
0.328728	-0.341023
0.329366	-0.342006
0.329988	-0.342989
0.330607	-0.343971
0.331199	-0.344954
0.331788	-0.345937
0.332352	-0.346920
0.332909	-0.347903
0.333452	-0.348885
