0.00021002,0.00024524,0.00022594,0.00020665,0.00018757,0.00016891,0.00015084,0.00013355,0.00011719,0.00010189,8.7777e-05,7.4914e-05,6.3343e-05,5.3062e-05,4.4027e-05,3.6155e-05,2.9319e-05,2.3358e-05,1.8079e-05,1.3264e-05,8.6777e-06,4.0753e-06,-7.88e-07,-6.1501e-06,-1.2235e-05,-1.9248e-05,-2.7371e-05,-3.6766e-05,-4.7571e-05,-5.991e-05,-7.3896e-05,-8.9647e-05,-0.00010729,-0.000127,-0.00014899,-0.00017356,-0.00020115,-0.00023233,-0.00026792,-0.00030904,-0.00035718,-0.00041436,-0.0004833,-0.0005676,-0.00067204,-0.00080296,-0.00096878,-0.0011807,-0.0014536,-0.0018074,-0.0025415,-0.0049779,-0.007635,-0.010584,-0.013942,-0.017917,-0.022933,-0.030082,-0.044407,-0.04553,-0.03316,-0.02784,-0.024581,-0.022313,-0.020624,-0.019312,-0.018263,-0.017406,-0.016693,-0.016093,-0.01558,-0.015138,-0.014751,-0.01441,-0.014106,-0.013831,-0.013581,-0.013352,-0.013139,-0.01294,-0.012752
0.00027757,0.00032429,0.00030532,0.00028632,0.00026745,0.00024887,0.00023072,0.00021314,0.00019624,0.00018013,0.00016489,0.00015056,0.00013717,0.00012473,0.00011319,0.0001025,9.2562e-05,8.3264e-05,7.4465e-05,6.6006e-05,5.7718e-05,4.9418e-05,4.0925e-05,3.2055e-05,2.2631e-05,1.2485e-05,1.4577e-06,-1.0599e-05,-2.3826e-05,-3.8358e-05,-5.4333e-05,-7.1898e-05,-9.1218e-05,-0.0001125,-0.00013598,-0.000162,-0.00019098,-0.00022348,-0.00026024,-0.00030221,-0.00035068,-0.00040729,-0.00047424,-0.00055437,-0.00065145,-0.00077045,-0.00091798,-0.0011029,-0.0013369,-0.0016359,-0.0022987,-0.0046651,-0.0072051,-0.00996,-0.012985,-0.016344,-0.020076,-0.02403,-0.027347,-0.028328,-0.026924,-0.024794,-0.022814,-0.021157,-0.019798,-0.018683,-0.01776,-0.016989,-0.016339,-0.015787,-0.015313,-0.014902,-0.014542,-0.014223,-0.013937,-0.013679,-0.013443,-0.013226,-0.013023,-0.012833,-0.012654
0.00033998,0.00039727,0.0003785,0.00035963,0.00034082,0.00032218,0.00030384,0.00028591,0.00026846,0.00025158,0.00023533,0.00021975,0.00020485,0.00019064,0.00017709,0.00016415,0.00015176,0.00013983,0.00012825,0.00011692,0.00010571,9.4478e-05,8.3086e-05,7.1396e-05,5.9266e-05,4.6561e-05,3.3148e-05,1.89e-05,3.69e-06,-1.2605e-05,-3.0112e-05,-4.8967e-05,-6.9318e-05,-9.1337e-05,-0.00011523,-0.00014124,-0.00016966,-0.00020089,-0.00023537,-0.00027367,-0.0003165,-0.00036472,-0.00041937,-0.00048176,-0.00055351,-0.00063667,-0.00073395,-0.00084895,-0.00098658,-0.0011535,-0.0016507,-0.0038365,-0.0061084,-0.0084613,-0.010882,-0.013328,-0.015705,-0.017831,-0.019451,-0.020349,-0.020512,-0.020137,-0.019475,-0.018713,-0.017955,-0.017251,-0.016619,-0.016062,-0.015575,-0.01515,-0.014777,-0.014448,-0.014154,-0.01389,-0.013649,-0.013428,-0.013223,-0.013031,-0.012849,-0.012677,-0.012512
0.00039741,0.00046438,0.00044573,0.00042693,0.00040811,0.00038937,0.00037081,0.00035252,0.00033456,0.00031701,0.0002999,0.00028327,0.00026713,0.00025148,0.00023631,0.00022157,0.00020722,0.0001932,0.00017943,0.00016583,0.00015229,0.00013873,0.00012502,0.00011107,9.6762e-05,8.1995e-05,6.6662e-05,5.0662e-05,3.3893e-05,1.626e-05,-2.3347e-06,-2.1989e-05,-4.2805e-05,-6.4886e-05,-8.8345e-05,-0.0001133,-0.00013988,-0.00016821,-0.0001984,-0.00023056,-0.0002647,-0.00030076,-0.0003385,-0.0003774,-0.00041652,-0.00045432,-0.00048852,-0.00051598,-0.0005328,-0.00053485,-0.00082075,-0.0028216,-0.0048209,-0.0068033,-0.0087423,-0.010596,-0.012303,-0.013786,-0.014968,-0.015795,-0.016265,-0.016423,-0.016346,-0.016118,-0.015808,-0.01547,-0.015136,-0.014824,-0.014541,-0.014284,-0.014051,-0.013837,-0.013638,-0.013452,-0.013274,-0.013105,-0.012942,-0.012785,-0.012632,-0.012483,-0.012338
0.00045001,0.00052584,0.00050728,0.00048853,0.00046968,0.00045084,0.00043209,0.00041349,0.0003951,0.00037699,0.00035917,0.00034169,0.00032454,0.00030774,0.00029127,0.0002751,0.0002592,0.00024352,0.000228,0.00021259,0.0001972,0.00018178,0.00016622,0.00015046,0.00013441,0.00011799,0.00010112,8.3733e-05,6.5755e-05,4.7121e-05,2.7771e-05,7.6545e-06,-1.3273e-05,-3.5045e-05,-5.7678e-05,-8.1167e-05,-0.00010547,-0.00013052,-0.00015612,-0.00018202,-0.00020774,-0.00023256,-0.00025532,-0.00027421,-0.00028643,-0.00028762,-0.00027109,-0.00022671,-0.00013985,8.3414e-06,-8.5723e-05,-0.0019346,-0.0037145,-0.0054175,-0.0070305,-0.0085315,-0.0098905,-0.011074,-0.012053,-0.012806,-0.013333,-0.013649,-0.013788,-0.013795,-0.013724,-0.013624,-0.013528,-0.013449,-0.01338,-0.013312,-0.013239,-0.013157,-0.013066,-0.012967,-0.012861,-0.012749,-0.012633,-0.012513,-0.012392,-0.012268,-0.012144
0.00049793,0.00058199,0.00056337,0.00054469,0.00052585,0.00050695,0.00048806,0.00046923,0.00045051,0.00043196,0.00041359,0.00039543,0.00037749,0.00035978,0.00034228,0.00032498,0.00030785,0.00029085,0.00027396,0.00025711,0.00024025,0.00022334,0.0002063,0.00018908,0.00017163,0.00015388,0.00013577,0.00011727,9.8328e-05,7.8909e-05,5.899e-05,3.856e-05,1.7625e-05,-3.7897e-06,-2.563e-05,-4.7804e-05,-7.0174e-05,-9.2531e-05,-0.00011458,-0.00013588,-0.00015582,-0.00017354,-0.00018775,-0.00019664,-0.00019747,-0.00018606,-0.00015572,-9.4942e-05,1.8e-05,0.00022796,0.00026921,-0.0014478,-0.0030165,-0.004481,-0.0058509,-0.0071171,-0.0082628,-0.0092688,-0.010117,-0.010795,-0.011294,-0.011616,-0.01177,-0.011783,-0.011721,-0.011705,-0.011823,-0.012024,-0.012218,-0.012366,-0.012462,-0.012511,-0.012524,-0.012506,-0.012464,-0.012405,-0.01233,-0.012245,-0.012151,-0.012051,-0.011946
0.00054132,0.0006325,0.00061422,0.00059565,0.00057689,0.000558,0.00053905,0.00052008,0.00050115,0.00048228,0.0004635,0.00044484,0.0004263,0.00040789,0.00038959,0.00037141,0.00035332,0.0003353,0.00031731,0.00029932,0.0002813,0.00026319,0.00024497,0.00022657,0.00020797,0.00018913,0.00017,0.00015057,0.00013081,0.0001107,9.0263e-05,6.9504e-05,4.8465e-05,2.7209e-05,5.8283e-06,-1.5545e-05,-3.6732e-05,-5.75e-05,-7.7541e-05,-9.6467e-05,-0.00011379,-0.00012892,-0.00014114,-0.00014964,-0.00015358,-0.00015228,-0.00014561,-0.00013522,-0.00012829,-0.00015438,-0.0004706,-0.001554,-0.002773,-0.0039876,-0.0051576,-0.0062567,-0.0072629,-0.0081571,-0.0089219,-0.0095422,-0.010004,-0.010289,-0.010373,-0.010196,-0.0096054,-0.0086475,-0.0098668,-0.010764,-0.0113,-0.011646,-0.011872,-0.012015,-0.012098,-0.012135,-0.012138,-0.012113,-0.012068,-0.012006,-0.011932,-0.011848,-0.011756
0.00058034,0.00067808,0.00066002,0.00064165,0.00062305,0.00060426,0.00058534,0.00056635,0.00054731,0.00052826,0.00050922,0.00049021,0.00047124,0.00045231,0.00043343,0.00041458,0.00039576,0.00037693,0.0003581,0.00033921,0.00032026,0.0003012,0.00028201,0.00026266,0.00024311,0.00022335,0.00020334,0.00018309,0.00016257,0.00014179,0.00012078,9.9567e-05,7.8206e-05,5.6774e-05,3.538e-05,1.4163e-05,-6.6997e-06,-2.6991e-05,-4.6453e-05,-6.4791e-05,-8.1696e-05,-9.6874e-05,-0.00011013,-0.00012151,-0.00013156,-0.00014186,-0.0001559,-0.00018079,-0.00022985,-0.00032475,-0.00060356,-0.0016126,-0.0026798,-0.0037634,-0.0048257,-0.005837,-0.0067737,-0.0076161,-0.0083479,-0.0089552,-0.0094254,-0.0097463,-0.0099043,-0.0098885,-0.0097304,-0.0096837,-0.010078,-0.010613,-0.011052,-0.011374,-0.011601,-0.011754,-0.01185,-0.0119,-0.011915,-0.011901,-0.011866,-0.011813,-0.011746,-0.011669,-0.011583
0.00061514,0.00071872,0.000701,0.00068293,0.00066457,0.00064599,0.00062722,0.0006083,0.00058928,0.00057017,0.00055101,0.00053179,0.00051255,0.00049328,0.00047398,0.00045464,0.00043527,0.00041585,0.00039636,0.00037679,0.0003571,0.00033728,0.00031731,0.00029717,0.00027683,0.00025627,0.00023548,0.00021446,0.0001932,0.00017171,0.00015003,0.00012818,0.00010623,8.4245e-05,6.2338e-05,4.064e-05,1.9312e-05,-1.4471e-06,-2.1411e-05,-4.0327e-05,-5.7933e-05,-7.399e-05,-8.8329e-05,-0.00010094,-0.00011211,-0.00012257,-0.00013369,-0.00014754,-0.00016643,-0.00019128,-0.0003808,-0.001494,-0.0026087,-0.0037083,-0.0047733,-0.0057837,-0.006721,-0.0075691,-0.0083149,-0.0089488,-0.0094654,-0.0098648,-0.010155,-0.010358,-0.010513,-0.010673,-0.010869,-0.011091,-0.011305,-0.011487,-0.011626,-0.011723,-0.01178,-0.011805,-0.011802,-0.011775,-0.01173,-0.011671,-0.011599,-0.011519,-0.011431
0.00064595,0.00075404,0.00073739,0.00071973,0.00070174,0.00068347,0.00066496,0.00064624,0.00062735,0.00060831,0.00058914,0.00056985,0.00055047,0.00053099,0.00051142,0.00049177,0.00047202,0.00045216,0.00043219,0.00041208,0.00039183,0.00037142,0.00035082,0.00033002,0.000309,0.00028775,0.00026625,0.0002445,0.0002225,0.00020025,0.00017778,0.00015512,0.0001323,0.00010941,8.6527e-05,6.3762e-05,4.1264e-05,1.9211e-05,-2.1758e-06,-2.2631e-05,-4.1837e-05,-5.9414e-05,-7.4914e-05,-8.7787e-05,-9.7335e-05,-0.00010261,-0.00010219,-9.3799e-05,-7.366e-05,-3.5513e-05,-0.00017217,-0.001431,-0.0026647,-0.0038619,-0.0050082,-0.0060878,-0.0070848,-0.007985,-0.0087769,-0.0094535,-0.010013,-0.010459,-0.010803,-0.011062,-0.011257,-0.01141,-0.011535,-0.011641,-0.011728,-0.011793,-0.011834,-0.011851,-0.011846,-0.011821,-0.011778,-0.01172,-0.01165,-0.011571,-0.011484,-0.011392,-0.011295
0.00067294,0.00078639,0.00076947,0.00075235,0.00073485,0.00071701,0.00069887,0.00068046,0.0006618,0.00064293,0.00062387,0.00060462,0.00058522,0.00056567,0.00054597,0.00052612,0.00050613,0.00048598,0.00046567,0.00044519,0.00042452,0.00040365,0.00038255,0.00036122,0.00033964,0.00031778,0.00029564,0.0002732,0.00025046,0.00022742,0.00020407,0.00018044,0.00015656,0.00013246,0.0001082,8.3859e-05,5.9551e-05,3.5419e-05,1.1657e-05,-1.1475e-05,-3.3629e-05,-5.4326e-05,-7.2906e-05,-8.8436e-05,-9.9577e-05,-0.00010439,-0.00010002,-8.2312e-05,-4.5267e-05,1.9634e-05,-0.0001119,-0.0015438,-0.0029408,-0.0042914,-0.0055801,-0.0067891,-0.0078991,-0.008892,-0.009753,-0.010473,-0.011051,-0.011494,-0.011816,-0.012034,-0.01217,-0.012244,-0.012273,-0.01227,-0.012244,-0.0122,-0.012142,-0.012072,-0.011993,-0.011905,-0.01181,-0.011709,-0.011605,-0.011498,-0.011388,-0.011278,-0.011166
0.00069647,0.00081355,0.0007976,0.00078116,0.00076428,0.00074698,0.0007293,0.00071128,0.00069295,0.00067434,0.00065547,0.00063636,0.00061704,0.00059752,0.00057779,0.00055787,0.00053776,0.00051745,0.00049694,0.00047621,0.00045525,0.00043405,0.00041259,0.00039085,0.00036881,0.00034644,0.00032374,0.00030068,0.00027724,0.00025341,0.00022917,0.00020451,0.00017943,0.00015392,0.00012801,0.00010172,7.5094e-05,4.8198e-05,2.1143e-05,-5.9051e-06,-3.2697e-05,-5.8858e-05,-8.3828e-05,-0.00010677,-0.00012643,-0.00014095,-0.00014763,-0.00014251,-0.00011996,-7.1963e-05,-0.0002498,-0.0018821,-0.003486,-0.0050479,-0.006548,-0.00796,-0.0092523,-0.010392,-0.011352,-0.012112,-0.012672,-0.013045,-0.013258,-0.013342,-0.01333,-0.013252,-0.013131,-0.012985,-0.012825,-0.01266,-0.012493,-0.012329,-0.012168,-0.012011,-0.011858,-0.01171,-0.011566,-0.011427,-0.011291,-0.01116,-0.011032
0.00071696,0.0008373,0.00082227,0.00080665,0.00079048,0.0007738,0.00075664,0.00073907,0.00072111,0.00070282,0.00068421,0.00066531,0.00064615,0.00062674,0.00060708,0.0005872,0.00056708,0.00054672,0.00052612,0.00050527,0.00048415,0.00046275,0.00044104,0.00041902,0.00039664,0.0003739,0.00035075,0.00032717,0.00030312,0.00027858,0.0002535,0.00022785,0.00020158,0.00017465,0.00014701,0.00011863,8.9436e-05,5.9397e-05,2.8468e-05,-3.3757e-06,-3.6134e-05,-6.9757e-05,-0.00010411,-0.00013895,-0.00017379,-0.00020788,-0.00023997,-0.0002681,-0.0002893,-0.00029897,-0.00057165,-0.0024312,-0.0042909,-0.0061389,-0.0079517,-0.0096902,-0.011297,-0.012699,-0.013823,-0.014622,-0.015088,-0.015264,-0.015219,-0.015025,-0.014742,-0.014416,-0.014076,-0.013738,-0.013415,-0.013111,-0.012826,-0.012563,-0.012319,-0.012093,-0.011882,-0.011687,-0.011504,-0.011333,-0.011172,-0.01102,-0.010877
0.00073506,0.00085814,0.00084421,0.00082949,0.00081406,0.00079798,0.00078133,0.00076419,0.00074662,0.00072865,0.00071033,0.00069169,0.00067274,0.00065352,0.00063402,0.00061425,0.00059422,0.00057392,0.00055335,0.0005325,0.00051134,0.00048987,0.00046806,0.00044589,0.00042332,0.00040034,0.00037689,0.00035294,0.00032844,0.00030335,0.00027759,0.00025111,0.00022383,0.00019566,0.00016648,0.00013618,0.00010461,7.1584e-05,3.6883e-05,2.4693e-07,-3.8646e-05,-8.0188e-05,-0.00012486,-0.00017324,-0.00022606,-0.00028419,-0.00034871,-0.00042091,-0.0005023,-0.00059454,-0.00099274,-0.0030893,-0.0052439,-0.0074613,-0.0097334,-0.012025,-0.014247,-0.016233,-0.017745,-0.01858,-0.018728,-0.01837,-0.017742,-0.017015,-0.016286,-0.0156,-0.014974,-0.014412,-0.013909,-0.013461,-0.013062,-0.012706,-0.012386,-0.012099,-0.011839,-0.011603,-0.011388,-0.011191,-0.011009,-0.010842,-0.010686
0.0007519,0.0008774,0.00086459,0.00085061,0.00083568,0.00082002,0.00080375,0.00078696,0.00076971,0.00075206,0.00073404,0.00071568,0.000697,0.00067802,0.00065874,0.00063918,0.00061933,0.00059919,0.00057876,0.00055802,0.00053695,0.00051555,0.00049378,0.00047161,0.00044902,0.00042596,0.00040239,0.00037827,0.00035354,0.00032813,0.00030196,0.00027495,0.000247,0.00021797,0.00018772,0.00015605,0.00012275,8.7516e-05,4.9994e-05,9.7197e-06,-3.39e-05,-8.1638e-05,-0.00013451,-0.00019384,-0.00026144,-0.00033971,-0.00043192,-0.00054255,-0.00067778,-0.0008462,-0.0013584,-0.0036469,-0.0060681,-0.0086674,-0.011502,-0.014636,-0.018111,-0.021786,-0.024861,-0.025746,-0.024398,-0.022368,-0.020477,-0.018887,-0.017575,-0.016489,-0.01558,-0.014813,-0.014159,-0.013597,-0.01311,-0.012685,-0.012312,-0.011982,-0.011689,-0.011427,-0.011191,-0.010978,-0.010785,-0.010608,-0.010446
