0,1.2517
0.0031859,1.1153
0.0083572,1.1113
0.011406,1.102
0.014427,1.0437
0.01941,1.137
0.022381,1.2674
0.027311,1.3834
0.039104,1.9649
0.041076,1.9366
0.046024,2.2341
0.05001,2.4486
0.056061,2.6998
0.058107,2.4784
0.065423,2.3516
0.11916,0.1355
0.13707,0.14568
0.14528,0.14645
0.15128,0.1473
0.16407,0.14974
0.18001,0.15313
1.0666,0.055588
1.1844,1.1493
1.1864,1.1878
1.1913,1.2913
1.2149,1.2591
1.2555,0.62916
1.3389,0.031555
1.3435,0.023134
