0,0.07242
0.0031859,0.071954
0.0083572,0.071925
0.011406,0.071888
0.014427,0.071751
0.01941,0.07196
0.022381,0.072139
0.027311,0.072211
0.039104,0.072059
0.041076,0.072079
0.046024,0.071828
0.05001,0.071602
0.056061,0.071275
0.058107,0.071571
0.065423,0.071827
0.11916,0.074458
0.13707,0.072421
0.14528,0.072336
0.15128,0.072267
0.16407,0.072255
0.18001,0.072585
1.0666,0.015974
1.1844,0.072933
1.1864,0.072987
1.1913,0.073099
1.2149,0.072518
1.2555,0.075425
1.3389,0.0025099
1.3435,0.029486
