1.091248e-01	4.934148e-03	0.000000e+00	0.000000e+00	8.000000e-02	-1.252526e-01	2.363950e-02	-1.416573e-06
1.100996e-01	4.867701e-03	0.000000e+00	0.000000e+00	8.000000e-02	-9.199840e-02	1.735705e-02	-3.209243e-06
1.110744e-01	4.800658e-03	0.000000e+00	0.000000e+00	8.000000e-02	-1.008414e-01	1.902091e-02	-3.402414e-06
1.120492e-01	4.733016e-03	0.000000e+00	0.000000e+00	8.000000e-02	-9.850807e-02	1.857434e-02	-5.039647e-06
1.130240e-01	4.664774e-03	0.000000e+00	0.000000e+00	8.000000e-02	-9.914469e-02	1.868871e-02	-6.452396e-06
1.139988e-01	4.595931e-03	0.000000e+00	0.000000e+00	8.000000e-02	-9.899431e-02	1.865297e-02	-7.814888e-06
1.149735e-01	4.526485e-03	0.000000e+00	0.000000e+00	8.000000e-02	-9.905736e-02	1.865730e-02	-9.069676e-06
1.159483e-01	4.456433e-03	0.000000e+00	0.000000e+00	8.000000e-02	-9.906711e-02	1.865071e-02	-1.079275e-05
1.169231e-01	4.385774e-03	0.000000e+00	0.000000e+00	8.000000e-02	-9.909329e-02	1.864846e-02	-1.170503e-05
1.178979e-01	4.314506e-03	0.000000e+00	0.000000e+00	8.000000e-02	-9.911704e-02	1.864429e-02	-1.219476e-05
1.188727e-01	4.242628e-03	0.000000e+00	0.000000e+00	8.000000e-02	-9.914438e-02	1.863968e-02	-1.454819e-05
1.198475e-01	4.170137e-03	0.000000e+00	0.000000e+00	8.000000e-02	-9.917379e-02	1.863500e-02	-1.570829e-05
1.208223e-01	4.097032e-03	0.000000e+00	0.000000e+00	8.000000e-02	-9.920505e-02	1.863144e-02	-1.591628e-05
1.217971e-01	4.023310e-03	0.000000e+00	0.000000e+00	8.000000e-02	-9.924020e-02	1.862798e-02	-1.704178e-05
1.227719e-01	3.948969e-03	0.000000e+00	0.000000e+00	8.000000e-02	-9.927503e-02	1.862339e-02	-1.936238e-05
1.237467e-01	3.874009e-03	0.000000e+00	0.000000e+00	8.000000e-02	-9.931196e-02	1.861954e-02	-2.044846e-05
1.247215e-01	3.798426e-03	0.000000e+00	0.000000e+00	8.000000e-02	-9.935329e-02	1.861427e-02	-2.166202e-05
1.256963e-01	3.722218e-03	0.000000e+00	0.000000e+00	8.000000e-02	-9.939498e-02	1.861042e-02	-2.269196e-05
1.266710e-01	3.645384e-03	0.000000e+00	0.000000e+00	8.000000e-02	-9.943878e-02	1.860664e-02	-2.358929e-05
1.276458e-01	3.567921e-03	0.000000e+00	0.000000e+00	8.000000e-02	-9.948534e-02	1.860154e-02	-2.475624e-05
1.286206e-01	3.489827e-03	0.000000e+00	0.000000e+00	8.000000e-02	-9.953389e-02	1.859818e-02	-2.580713e-05
1.295954e-01	3.411100e-03	0.000000e+00	0.000000e+00	8.000000e-02	-9.958276e-02	1.859343e-02	-2.686671e-05
1.305702e-01	3.331739e-03	0.000000e+00	0.000000e+00	8.000000e-02	-9.963535e-02	1.858907e-02	-2.796290e-05
1.315450e-01	3.251739e-03	0.000000e+00	0.000000e+00	8.000000e-02	-9.969076e-02	1.858493e-02	-2.971005e-05
1.325198e-01	3.171100e-03	0.000000e+00	0.000000e+00	8.000000e-02	-9.974518e-02	1.857990e-02	-3.078818e-05
1.334946e-01	3.089820e-03	0.000000e+00	0.000000e+00	8.000000e-02	-9.980331e-02	1.857487e-02	-3.148683e-05
1.344694e-01	3.007895e-03	0.000000e+00	0.000000e+00	8.000000e-02	-9.986473e-02	1.857117e-02	-3.253146e-05
1.354442e-01	2.925323e-03	0.000000e+00	0.000000e+00	8.000000e-02	-9.992608e-02	1.856622e-02	-3.321982e-05
1.364190e-01	2.842103e-03	0.000000e+00	0.000000e+00	8.000000e-02	-9.999005e-02	1.856170e-02	-3.516553e-05
1.373938e-01	2.758231e-03	0.000000e+00	0.000000e+00	8.000000e-02	-1.000563e-01	1.855709e-02	-3.515017e-05
1.383686e-01	2.673706e-03	0.000000e+00	0.000000e+00	8.000000e-02	-1.001233e-01	1.855281e-02	-3.711987e-05
1.393433e-01	2.588525e-03	0.000000e+00	0.000000e+00	8.000000e-02	-1.001934e-01	1.854769e-02	-3.777518e-05
1.403181e-01	2.502685e-03	0.000000e+00	0.000000e+00	8.000000e-02	-1.002655e-01	1.854247e-02	-3.845327e-05
1.412929e-01	2.416184e-03	0.000000e+00	0.000000e+00	8.000000e-02	-1.003384e-01	1.853887e-02	-4.005969e-05
1.422677e-01	2.329020e-03	0.000000e+00	0.000000e+00	8.000000e-02	-1.004143e-01	1.853281e-02	-4.096135e-05
1.432425e-01	2.241189e-03	0.000000e+00	0.000000e+00	8.000000e-02	-1.004919e-01	1.852842e-02	-4.162519e-05
1.442173e-01	2.152690e-03	0.000000e+00	0.000000e+00	8.000000e-02	-1.005702e-01	1.852363e-02	-4.318098e-05
1.451921e-01	2.063520e-03	0.000000e+00	0.000000e+00	8.000000e-02	-1.006516e-01	1.851917e-02	-4.404513e-05
1.461669e-01	1.973676e-03	0.000000e+00	0.000000e+00	8.000000e-02	-1.007340e-01	1.851418e-02	-4.556431e-05
1.471417e-01	1.883156e-03	0.000000e+00	0.000000e+00	8.000000e-02	-1.008192e-01	1.850800e-02	-4.616172e-05
1.481165e-01	1.791956e-03	0.000000e+00	0.000000e+00	8.000000e-02	-1.009058e-01	1.850418e-02	-4.681567e-05
1.490913e-01	1.700075e-03	0.000000e+00	0.000000e+00	8.000000e-02	-1.009938e-01	1.849916e-02	-4.771038e-05
1.500661e-01	1.607509e-03	0.000000e+00	0.000000e+00	8.000000e-02	-1.010844e-01	1.849365e-02	-4.908739e-05
1.510408e-01	1.514256e-03	0.000000e+00	0.000000e+00	8.000000e-02	-1.011760e-01	1.848843e-02	-4.971287e-05
1.520156e-01	1.420313e-03	0.000000e+00	0.000000e+00	8.000000e-02	-1.012702e-01	1.848294e-02	-5.197843e-05
1.529904e-01	1.325677e-03	0.000000e+00	0.000000e+00	8.000000e-02	-1.013654e-01	1.847864e-02	-5.172695e-05
1.539652e-01	1.230346e-03	0.000000e+00	0.000000e+00	8.000000e-02	-1.014628e-01	1.847346e-02	-5.316493e-05
1.549400e-01	1.134316e-03	0.000000e+00	0.000000e+00	8.000000e-02	-1.015621e-01	1.846782e-02	-5.452370e-05
1.559148e-01	1.037585e-03	0.000000e+00	0.000000e+00	8.000000e-02	-1.016629e-01	1.846210e-02	-5.504034e-05
1.568896e-01	9.401496e-04	0.000000e+00	0.000000e+00	8.000000e-02	-1.017656e-01	1.845755e-02	-5.617135e-05
1.578644e-01	8.420075e-04	0.000000e+00	0.000000e+00	8.000000e-02	-1.018696e-01	1.845195e-02	-5.708702e-05
1.588392e-01	7.431555e-04	0.000000e+00	0.000000e+00	8.000000e-02	-1.019758e-01	1.844665e-02	-5.805828e-05
1.598140e-01	6.435906e-04	0.000000e+00	0.000000e+00	8.000000e-02	-1.020836e-01	1.844158e-02	-5.898698e-05
1.607888e-01	5.433099e-04	0.000000e+00	0.000000e+00	8.000000e-02	-1.021931e-01	1.843569e-02	-5.992787e-05
