3.124000e-01	-9.035511e-03	-3.652765e-01	4.898012e+02	8.108298e-02	-7.423634e-03	1.720703e-02	2.304841e-05
3.183000e-01	-9.112580e-03	-3.638531e-01	4.937620e+02	8.109427e-02	-5.769248e-03	1.714429e-02	2.326811e-05
3.242000e-01	-9.171483e-03	-3.624277e-01	4.967895e+02	8.110291e-02	-4.130640e-03	1.708043e-02	2.349391e-05
3.301000e-01	-9.211692e-03	-3.609976e-01	4.988562e+02	8.110882e-02	-2.507714e-03	1.701563e-02	2.369845e-05
3.360000e-01	-9.232684e-03	-3.595602e-01	4.999352e+02	8.111191e-02	-9.000827e-04	1.694978e-02	2.386658e-05
3.419000e-01	-9.233945e-03	-3.581123e-01	5.000000e+02	8.111210e-02	6.921787e-04	1.688274e-02	2.406558e-05
3.478000e-01	-9.214971e-03	-3.566507e-01	4.990247e+02	8.110930e-02	2.269266e-03	1.681478e-02	2.423143e-05
3.537000e-01	-9.175265e-03	-3.551716e-01	4.969839e+02	8.110347e-02	3.831194e-03	1.674580e-02	2.438686e-05
3.596000e-01	-9.114341e-03	-3.536713e-01	4.938525e+02	8.109453e-02	5.378153e-03	1.667576e-02	2.455074e-05
3.655000e-01	-9.031718e-03	-3.521454e-01	4.896062e+02	8.108243e-02	6.910235e-03	1.660472e-02	2.466663e-05
3.714000e-01	-8.926928e-03	-3.505892e-01	4.842213e+02	8.106713e-02	8.427254e-03	1.653263e-02	2.476640e-05
3.773000e-01	-8.799512e-03	-3.489975e-01	4.776743e+02	8.104860e-02	9.929338e-03	1.645968e-02	2.485447e-05
3.832000e-01	-8.649020e-03	-3.473646e-01	4.699429e+02	8.102680e-02	1.141652e-02	1.638565e-02	2.495136e-05
3.891000e-01	-8.475012e-03	-3.456841e-01	4.610049e+02	8.100173e-02	1.288868e-02	1.631064e-02	2.502397e-05
3.950000e-01	-8.277061e-03	-3.439487e-01	4.508391e+02	8.097339e-02	1.434557e-02	1.623475e-02	2.509996e-05
4.009000e-01	-8.054752e-03	-3.421502e-01	4.394251e+02	8.094179e-02	1.578719e-02	1.615774e-02	2.512205e-05
4.068000e-01	-7.807680e-03	-3.402794e-01	4.267432e+02	8.090695e-02	1.721339e-02	1.607991e-02	2.515696e-05
4.127000e-01	-7.535455e-03	-3.383255e-01	4.127746e+02	8.086892e-02	1.862381e-02	1.600118e-02	2.514694e-05
4.186000e-01	-7.237702e-03	-3.362759e-01	3.975014e+02	8.082776e-02	2.001814e-02	1.592143e-02	2.508451e-05
4.245000e-01	-6.914062e-03	-3.341159e-01	3.809069e+02	8.078355e-02	2.139595e-02	1.584101e-02	2.501181e-05
4.304000e-01	-6.564194e-03	-3.318277e-01	3.629756e+02	8.073640e-02	2.275685e-02	1.575910e-02	2.493367e-05
4.363000e-01	-6.187775e-03	-3.293900e-01	3.436934e+02	8.068643e-02	2.410017e-02	1.567694e-02	2.479083e-05
4.422000e-01	-5.784507e-03	-3.267765e-01	3.230477e+02	8.063383e-02	2.542508e-02	1.559380e-02	2.462544e-05
4.481000e-01	-5.354117e-03	-3.239543e-01	3.010279e+02	8.057877e-02	2.673068e-02	1.550939e-02	2.439648e-05
4.540000e-01	-4.896363e-03	-3.208812e-01	2.776256e+02	8.052152e-02	2.801566e-02	1.542432e-02	2.418073e-05
4.599000e-01	-4.411041e-03	-3.175020e-01	2.528354e+02	8.046236e-02	2.927839e-02	1.533844e-02	2.388263e-05
4.658000e-01	-3.897993e-03	-3.137419e-01	2.266551e+02	8.040168e-02	3.051672e-02	1.525199e-02	2.353964e-05
4.717000e-01	-3.357119e-03	-3.094957e-01	1.990874e+02	8.033993e-02	3.172794e-02	1.516432e-02	2.316115e-05
4.776000e-01	-2.788393e-03	-3.046080e-01	1.701410e+02	8.027769e-02	3.290786e-02	1.507621e-02	2.274682e-05
4.835000e-01	-2.191891e-03	-2.988337e-01	1.398337e+02	8.021572e-02	3.405227e-02	1.498708e-02	2.226372e-05
4.894000e-01	-1.567825e-03	-2.917468e-01	1.081962e+02	8.015506e-02	3.514935e-02	1.489699e-02	2.177792e-05
4.953000e-01	-9.165924e-04	-2.824896e-01	7.528067e+01	8.009722e-02	3.620530e-02	1.480649e-02	2.122504e-05
5.012000e-01	-2.388670e-04	-2.687900e-01	4.118310e+01	8.004473e-02	3.714195e-02	1.471508e-02	2.061985e-05
5.071000e-01	4.641903e-04	-2.365602e-01	6.159063e+00	8.000388e-02	3.815200e-02	1.462279e-02	1.992390e-05
5.130000e-01	1.189458e-03	-0.000000e+00	0.000000e+00	8.000000e-02	3.817916e-02	1.453013e-02	1.907098e-05
5.189000e-01	1.911074e-03	-0.000000e+00	0.000000e+00	8.000000e-02	3.738746e-02	1.443675e-02	1.815381e-05
5.248000e-01	2.629390e-03	-0.000000e+00	0.000000e+00	8.000000e-02	3.685398e-02	1.434212e-02	1.728492e-05
5.307000e-01	3.344784e-03	-0.000000e+00	0.000000e+00	8.000000e-02	3.629269e-02	1.424734e-02	1.643484e-05
5.366000e-01	4.057611e-03	-0.000000e+00	0.000000e+00	8.000000e-02	3.577614e-02	1.415174e-02	1.558816e-05
5.425000e-01	4.768188e-03	-0.000000e+00	0.000000e+00	8.000000e-02	3.528168e-02	1.405551e-02	1.477132e-05
5.484000e-01	5.476802e-03	-0.000000e+00	0.000000e+00	8.000000e-02	3.481232e-02	1.395868e-02	1.397820e-05
5.543000e-01	6.183710e-03	-0.000000e+00	0.000000e+00	8.000000e-02	3.436455e-02	1.386109e-02	1.318497e-05
5.602000e-01	6.889148e-03	-0.000000e+00	0.000000e+00	8.000000e-02	3.393736e-02	1.376341e-02	1.242508e-05
5.661000e-01	7.593340e-03	-0.000000e+00	0.000000e+00	8.000000e-02	3.352934e-02	1.366476e-02	1.167763e-05
5.720000e-01	8.296495e-03	-0.000000e+00	0.000000e+00	8.000000e-02	3.313943e-02	1.356517e-02	1.093908e-05
5.779000e-01	8.998817e-03	-0.000000e+00	0.000000e+00	8.000000e-02	3.276690e-02	1.346552e-02	1.025802e-05
5.838000e-01	9.700506e-03	-0.000000e+00	0.000000e+00	8.000000e-02	3.241112e-02	1.336522e-02	9.540023e-06
5.897000e-01	1.040176e-02	-0.000000e+00	0.000000e+00	8.000000e-02	3.207132e-02	1.326444e-02	8.945647e-06
5.956000e-01	1.110277e-02	-0.000000e+00	0.000000e+00	8.000000e-02	3.174700e-02	1.316316e-02	8.321781e-06
6.015000e-01	1.180373e-02	-0.000000e+00	0.000000e+00	8.000000e-02	3.143749e-02	1.306139e-02	7.486147e-06
6.074000e-01	1.250483e-02	-0.000000e+00	0.000000e+00	8.000000e-02	3.114311e-02	1.295920e-02	6.904583e-06
6.133000e-01	1.320628e-02	-0.000000e+00	0.000000e+00	8.000000e-02	3.086280e-02	1.285640e-02	6.583629e-06
6.192000e-01	1.390826e-02	-0.000000e+00	0.000000e+00	8.000000e-02	3.059654e-02	1.275376e-02	6.002614e-06
6.251000e-01	1.461099e-02	-0.000000e+00	0.000000e+00	8.000000e-02	3.034432e-02	1.264976e-02	5.178136e-06
6.310000e-01	1.531466e-02	-0.000000e+00	0.000000e+00	8.000000e-02	3.010516e-02	1.254585e-02	4.824927e-06
6.369000e-01	1.601948e-02	-0.000000e+00	0.000000e+00	8.000000e-02	2.987933e-02	1.244174e-02	4.282146e-06
6.428000e-01	1.672566e-02	-0.000000e+00	0.000000e+00	8.000000e-02	2.966707e-02	1.233718e-02	3.700775e-06
6.487000e-01	1.743343e-02	-0.000000e+00	0.000000e+00	8.000000e-02	2.946747e-02	1.223228e-02	3.191984e-06
6.546000e-01	1.814299e-02	-0.000000e+00	0.000000e+00	8.000000e-02	2.928048e-02	1.212687e-02	2.828100e-06
6.605000e-01	1.885458e-02	-0.000000e+00	0.000000e+00	8.000000e-02	2.910638e-02	1.202157e-02	2.331467e-06
6.664000e-01	1.956842e-02	-0.000000e+00	0.000000e+00	8.000000e-02	2.894452e-02	1.191541e-02	1.793471e-06
6.723000e-01	2.028475e-02	-0.000000e+00	0.000000e+00	8.000000e-02	2.879521e-02	1.180919e-02	1.260952e-06
6.782000e-01	2.100381e-02	-0.000000e+00	0.000000e+00	8.000000e-02	2.865825e-02	1.170318e-02	9.708545e-07
6.841000e-01	2.172585e-02	-0.000000e+00	0.000000e+00	8.000000e-02	2.853338e-02	1.159675e-02	4.548695e-07
6.900000e-01	2.245111e-02	0.000000e+00	0.000000e+00	0.000000e+00	2.841997e-02	1.148977e-02	3.700545e-19
