r[m]	z[m]	psi[Wb]	Bz[T]	Br[T]
0.113024	0.000000	0.000772	0.019122	0.000000
0.113024	0.000983	0.000772	0.019122	-0.000004
0.113024	0.001966	0.000772	0.019122	-0.000008
0.113024	0.002948	0.000772	0.019122	-0.000012
0.113024	0.003931	0.000772	0.019122	-0.000015
0.113024	0.004914	0.000772	0.019122	-0.000019
0.113024	0.005897	0.000772	0.019123	-0.000023
0.113024	0.006879	0.000772	0.019123	-0.000027
0.113024	0.007862	0.000772	0.019124	-0.000031
0.113024	0.008845	0.000772	0.019124	-0.000035
0.113024	0.009828	0.000772	0.019125	-0.000039
0.113024	0.010811	0.000772	0.019126	-0.000043
0.113024	0.011793	0.000772	0.019126	-0.000046
0.113024	0.012776	0.000772	0.019127	-0.000050
0.113024	0.013759	0.000772	0.019128	-0.000054
0.113024	0.014742	0.000772	0.019129	-0.000058
0.113024	0.015724	0.000772	0.019130	-0.000062
0.113024	0.016707	0.000772	0.019131	-0.000066
0.113024	0.017690	0.000772	0.019133	-0.000070
0.113024	0.018673	0.000772	0.019134	-0.000073
0.113024	0.019656	0.000772	0.019135	-0.000077
0.113024	0.020638	0.000772	0.019136	-0.000081
0.113024	0.021621	0.000773	0.019138	-0.000085
0.113024	0.022604	0.000773	0.019139	-0.000089
0.113024	0.023587	0.000773	0.019141	-0.000093
0.113024	0.024569	0.000773	0.019143	-0.000097
0.113024	0.025552	0.000773	0.019144	-0.000100
0.113024	0.026535	0.000773	0.019146	-0.000104
0.113024	0.027518	0.000773	0.019148	-0.000108
0.113024	0.028500	0.000773	0.019150	-0.000112
0.113024	0.029483	0.000773	0.019152	-0.000116
0.113024	0.030466	0.000773	0.019154	-0.000120
0.113024	0.031449	0.000773	0.019156	-0.000124
0.113024	0.032432	0.000773	0.019158	-0.000128
0.113024	0.033414	0.000773	0.019160	-0.000131
0.113024	0.034397	0.000774	0.019163	-0.000135
0.113024	0.035380	0.000774	0.019165	-0.000139
0.113024	0.036363	0.000774	0.019168	-0.000143
0.113024	0.037345	0.000774	0.019170	-0.000147
0.113024	0.038328	0.000774	0.019173	-0.000151
0.113024	0.039311	0.000774	0.019175	-0.000155
0.113024	0.040294	0.000774	0.019178	-0.000158
0.113024	0.041277	0.000774	0.019181	-0.000162
0.113024	0.042259	0.000774	0.019184	-0.000166
0.113024	0.043242	0.000774	0.019187	-0.000170
0.113024	0.044225	0.000775	0.019190	-0.000174
0.113024	0.045208	0.000775	0.019193	-0.000178
0.113024	0.046190	0.000775	0.019196	-0.000182
0.113024	0.047173	0.000775	0.019199	-0.000186
0.113024	0.048156	0.000775	0.019202	-0.000189
0.113024	0.049139	0.000775	0.019206	-0.000193
0.113024	0.050122	0.000775	0.019209	-0.000197
0.113024	0.051104	0.000775	0.019212	-0.000201
0.113024	0.052087	0.000776	0.019216	-0.000205
0.113024	0.053070	0.000776	0.019220	-0.000209
0.113024	0.054053	0.000776	0.019223	-0.000213
0.113024	0.055035	0.000776	0.019227	-0.000216
0.113024	0.056018	0.000776	0.019231	-0.000220
0.113024	0.057001	0.000776	0.019235	-0.000224
0.113024	0.057984	0.000777	0.019238	-0.000228
0.113024	0.058967	0.000777	0.019242	-0.000232
0.113024	0.059949	0.000777	0.019247	-0.000236
0.113024	0.060932	0.000777	0.019251	-0.000240
0.113024	0.061915	0.000777	0.019255	-0.000244
0.113024	0.062898	0.000777	0.019259	-0.000247
0.113024	0.063880	0.000778	0.019263	-0.000251
0.113024	0.064863	0.000778	0.019268	-0.000255
0.113024	0.065846	0.000778	0.019272	-0.000259
0.113024	0.066829	0.000778	0.019277	-0.000263
0.113024	0.067812	0.000778	0.019281	-0.000267
0.113024	0.068794	0.000778	0.019286	-0.000271
0.113024	0.069777	0.000779	0.019291	-0.000275
0.113024	0.070760	0.000779	0.019296	-0.000278
