r[m]	z[m]	psi[Wb]	Bz[T]	Br[T]
0.113024	0.000000	0.000698	0.017349	0.000000
0.113024	0.000983	0.000698	0.017349	-0.000002
0.113024	0.001966	0.000698	0.017349	-0.000003
0.113024	0.002948	0.000698	0.017349	-0.000005
0.113024	0.003931	0.000698	0.017349	-0.000007
0.113024	0.004914	0.000698	0.017349	-0.000009
0.113024	0.005897	0.000698	0.017350	-0.000010
0.113024	0.006879	0.000698	0.017350	-0.000012
0.113024	0.007862	0.000698	0.017350	-0.000014
0.113024	0.008845	0.000698	0.017350	-0.000016
0.113024	0.009828	0.000698	0.017351	-0.000017
0.113024	0.010811	0.000698	0.017351	-0.000019
0.113024	0.011793	0.000698	0.017351	-0.000021
0.113024	0.012776	0.000698	0.017352	-0.000022
0.113024	0.013759	0.000698	0.017352	-0.000024
0.113024	0.014742	0.000698	0.017353	-0.000026
0.113024	0.015724	0.000698	0.017353	-0.000028
0.113024	0.016707	0.000698	0.017354	-0.000029
0.113024	0.017690	0.000698	0.017354	-0.000031
0.113024	0.018673	0.000698	0.017355	-0.000033
0.113024	0.019656	0.000698	0.017356	-0.000034
0.113024	0.020638	0.000698	0.017356	-0.000036
0.113024	0.021621	0.000698	0.017357	-0.000038
0.113024	0.022604	0.000698	0.017358	-0.000039
0.113024	0.023587	0.000699	0.017358	-0.000041
0.113024	0.024569	0.000699	0.017359	-0.000043
0.113024	0.025552	0.000699	0.017360	-0.000045
0.113024	0.026535	0.000699	0.017361	-0.000046
0.113024	0.027518	0.000699	0.017362	-0.000048
0.113024	0.028500	0.000699	0.017363	-0.000050
0.113024	0.029483	0.000699	0.017364	-0.000051
0.113024	0.030466	0.000699	0.017365	-0.000053
0.113024	0.031449	0.000699	0.017366	-0.000055
0.113024	0.032432	0.000699	0.017367	-0.000056
0.113024	0.033414	0.000699	0.017368	-0.000058
0.113024	0.034397	0.000699	0.017369	-0.000060
0.113024	0.035380	0.000699	0.017370	-0.000061
0.113024	0.036363	0.000699	0.017371	-0.000063
0.113024	0.037345	0.000699	0.017373	-0.000065
0.113024	0.038328	0.000699	0.017374	-0.000066
0.113024	0.039311	0.000699	0.017375	-0.000068
0.113024	0.040294	0.000699	0.017376	-0.000070
0.113024	0.041277	0.000699	0.017378	-0.000071
0.113024	0.042259	0.000699	0.017379	-0.000073
0.113024	0.043242	0.000699	0.017381	-0.000074
0.113024	0.044225	0.000699	0.017382	-0.000076
0.113024	0.045208	0.000699	0.017384	-0.000078
0.113024	0.046190	0.000699	0.017385	-0.000079
0.113024	0.047173	0.000700	0.017387	-0.000081
0.113024	0.048156	0.000700	0.017388	-0.000083
