r[m]	z[m]	psi[Wb]	Bz[T]	Br[T]
0.113024	0.000000	0.000347	0.009198	0.000000
0.113024	0.000983	0.000347	0.009197	0.000018
0.113024	0.001966	0.000347	0.009197	0.000036
0.113024	0.002948	0.000347	0.009196	0.000055
0.113024	0.003931	0.000347	0.009195	0.000073
0.113024	0.004914	0.000347	0.009194	0.000091
0.113024	0.005897	0.000347	0.009192	0.000109
0.113024	0.006879	0.000347	0.009191	0.000128
0.113024	0.007862	0.000347	0.009188	0.000146
0.113024	0.008845	0.000347	0.009186	0.000164
0.113024	0.009828	0.000347	0.009183	0.000183
0.113024	0.010811	0.000347	0.009180	0.000201
0.113024	0.011793	0.000347	0.009177	0.000219
0.113024	0.012776	0.000346	0.009173	0.000237
0.113024	0.013759	0.000346	0.009169	0.000256
0.113024	0.014742	0.000346	0.009165	0.000274
0.113024	0.015724	0.000346	0.009161	0.000293
0.113024	0.016707	0.000346	0.009156	0.000311
0.113024	0.017690	0.000345	0.009151	0.000329
0.113024	0.018673	0.000345	0.009145	0.000348
0.113024	0.019656	0.000345	0.009140	0.000366
0.113024	0.020638	0.000345	0.009134	0.000385
0.113024	0.021621	0.000344	0.009128	0.000403
0.113024	0.022604	0.000344	0.009121	0.000422
0.113024	0.023587	0.000344	0.009114	0.000440
0.113024	0.024569	0.000343	0.009107	0.000459
0.113024	0.025552	0.000343	0.009100	0.000477
0.113024	0.026535	0.000343	0.009092	0.000496
0.113024	0.027518	0.000342	0.009084	0.000515
0.113024	0.028500	0.000342	0.009076	0.000533
0.113024	0.029483	0.000342	0.009067	0.000552
0.113024	0.030466	0.000341	0.009058	0.000571
0.113024	0.031449	0.000341	0.009049	0.000590
0.113024	0.032432	0.000341	0.009039	0.000609
0.113024	0.033414	0.000340	0.009030	0.000628
0.113024	0.034397	0.000340	0.009020	0.000646
0.113024	0.035380	0.000339	0.009009	0.000665
0.113024	0.036363	0.000339	0.008998	0.000684
0.113024	0.037345	0.000338	0.008987	0.000703
0.113024	0.038328	0.000338	0.008976	0.000723
0.113024	0.039311	0.000337	0.008964	0.000742
0.113024	0.040294	0.000337	0.008952	0.000761
0.113024	0.041277	0.000336	0.008940	0.000780
0.113024	0.042259	0.000336	0.008928	0.000799
0.113024	0.043242	0.000335	0.008915	0.000819
0.113024	0.044225	0.000334	0.008901	0.000838
0.113024	0.045208	0.000334	0.008888	0.000857
0.113024	0.046190	0.000333	0.008874	0.000877
0.113024	0.047173	0.000333	0.008860	0.000896
0.113024	0.048156	0.000332	0.008845	0.000916
0.113024	0.049139	0.000331	0.008831	0.000936
0.113024	0.050122	0.000331	0.008816	0.000955
0.113024	0.051104	0.000330	0.008800	0.000975
0.113024	0.052087	0.000329	0.008784	0.000995
0.113024	0.053070	0.000329	0.008768	0.001015
0.113024	0.054053	0.000328	0.008752	0.001035
0.113024	0.055035	0.000327	0.008735	0.001055
0.113024	0.056018	0.000326	0.008718	0.001075
0.113024	0.057001	0.000326	0.008701	0.001095
0.113024	0.057984	0.000325	0.008683	0.001115
0.113024	0.058967	0.000324	0.008665	0.001135
0.113024	0.059949	0.000323	0.008646	0.001156
0.113024	0.060932	0.000323	0.008628	0.001176
0.113024	0.061915	0.000322	0.008609	0.001196
0.113024	0.062898	0.000321	0.008589	0.001217
0.113024	0.063880	0.000320	0.008569	0.001237
0.113024	0.064863	0.000319	0.008549	0.001258
0.113024	0.065846	0.000318	0.008529	0.001279
0.113024	0.066829	0.000317	0.008508	0.001300
0.113024	0.067812	0.000316	0.008487	0.001321
0.113024	0.068794	0.000316	0.008465	0.001341
0.113024	0.069777	0.000315	0.008443	0.001363
0.113024	0.070760	0.000314	0.008421	0.001384
0.113024	0.071743	0.000313	0.008398	0.001405
0.113024	0.072725	0.000312	0.008375	0.001426
0.113024	0.073708	0.000311	0.008352	0.001447
0.113024	0.074691	0.000310	0.008328	0.001469
0.113024	0.075674	0.000309	0.008304	0.001490
0.113024	0.076656	0.000308	0.008280	0.001512
0.113024	0.077639	0.000306	0.008255	0.001534
0.113024	0.078622	0.000305	0.008230	0.001555
0.113024	0.079605	0.000304	0.008204	0.001577
0.113024	0.080588	0.000303	0.008178	0.001599
0.113024	0.081570	0.000302	0.008152	0.001621
0.113024	0.082553	0.000301	0.008125	0.001643
0.113024	0.083536	0.000300	0.008098	0.001665
0.113024	0.084519	0.000299	0.008071	0.001688
0.113024	0.085501	0.000297	0.008043	0.001710
0.113024	0.086484	0.000296	0.008015	0.001732
0.113024	0.087467	0.000295	0.007986	0.001755
0.113024	0.088450	0.000294	0.007957	0.001777
0.113024	0.089433	0.000293	0.007927	0.001800
0.113024	0.090415	0.000291	0.007897	0.001823
0.113024	0.091398	0.000290	0.007867	0.001846
0.113024	0.092381	0.000289	0.007836	0.001869
0.113024	0.093364	0.000287	0.007805	0.001892
0.113024	0.094346	0.000286	0.007774	0.001915
0.113024	0.095329	0.000285	0.007741	0.001938
0.113024	0.096312	0.000283	0.007709	0.001962
0.113024	0.097295	0.000282	0.007676	0.001985
0.113024	0.098278	0.000281	0.007643	0.002009
0.113024	0.099260	0.000279	0.007609	0.002032
0.113024	0.100243	0.000278	0.007575	0.002056
0.113024	0.101226	0.000276	0.007540	0.002080
0.113024	0.102209	0.000275	0.007505	0.002104
0.113024	0.103191	0.000273	0.007470	0.002128
0.113024	0.104174	0.000272	0.007434	0.002152
0.113024	0.105157	0.000270	0.007397	0.002176
0.113024	0.106140	0.000269	0.007360	0.002200
0.113024	0.107123	0.000267	0.007323	0.002225
0.113024	0.108105	0.000266	0.007285	0.002249
0.113024	0.109088	0.000264	0.007247	0.002274
0.113024	0.110071	0.000263	0.007208	0.002298
0.113024	0.111054	0.000261	0.007169	0.002323
0.113024	0.112036	0.000259	0.007129	0.002348
0.113024	0.113019	0.000258	0.007089	0.002373
0.113024	0.114002	0.000256	0.007048	0.002398
0.113024	0.114985	0.000254	0.007006	0.002423
0.113024	0.115968	0.000253	0.006965	0.002448
0.113024	0.116950	0.000251	0.006922	0.002474
0.113024	0.117933	0.000249	0.006879	0.002499
0.113024	0.118916	0.000247	0.006836	0.002524
0.113024	0.119899	0.000246	0.006792	0.002550
0.113024	0.120881	0.000244	0.006748	0.002576
0.113024	0.121864	0.000242	0.006703	0.002601
